tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=92.3													
198265	43.5		9.9		4.4		431.7		800		25.0		92.3
load=93.5													
198776	42.8		9.9		4.3		424.4		800		25.0		93.5
load=94.5													
199287	42.9		9.9		4.3		426.2		800		25.0		94.5
load=95.0													
199798	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
200309	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
200820	44.0		9.9		4.4		436.0		800		25.0		95.0
load=95.0													
201331	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
201842	43.2		9.9		4.3		429.7		800		25.0		95.0
load=95.0													
202353	43.2		9.9		4.4		428.4		800		25.0		95.0
load=95.0													
202864	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
203375	43.5		9.9		4.4		432.3		800		25.0		95.0
load=95.0													
203886	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
204397	42.9		9.9		4.3		426.5		800		25.0		95.0
load=95.0													
204908	44.4		9.9		4.5		440.1		800		25.0		95.0
load=95.0													
205419	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
205930	44.1		9.9		4.4		438.1		800		25.0		95.0
load=95.0													
206441	42.9		9.9		4.3		425.5		800		25.0		95.0
load=95.0													
206952	43.8		9.9		4.4		434.9		800		25.0		95.0
load=95.0													
207463	43.1		9.9		4.3		428.6		800		25.0		95.0
load=95.0													
207974	43.7		9.9		4.4		433.8		800		25.0		95.0
load=95.0													
208485	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
208996	44.1		9.9		4.4		438.1		800		25.0		95.0
load=95.0													
209507	43.4		9.9		4.4		430.1		800		25.0		95.0
load=95.0													
210018	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
210529	43.8		9.9		4.4		434.6		800		25.0		95.0
load=95.0													
211040	44.4		9.9		4.5		441.0		800		25.0		95.0
load=95.0													
211551	43.2		9.9		4.4		428.1		800		25.0		95.0
load=95.0													
212062	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
212573	44.4		9.9		4.5		441.0		800		25.0		95.0
load=95.0													
213084	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
213595	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
214106	43.2		9.9		4.4		429.1		800		25.0		95.0
load=95.0													
214617	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
215128	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
215639	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
216150	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
216661	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
217172	42.9		9.9		4.3		426.5		800		25.0		95.0
load=95.0													
217683	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
218194	43.8		9.9		4.4		434.9		800		25.0		95.0
load=95.0													
218705	43.4		9.9		4.4		430.8		800		25.0		95.0
load=95.0													
219216	43.1		9.9		4.3		428.2		800		25.0		95.0
load=95.0													
219727	43.4		9.9		4.4		431.2		800		25.0		95.0
load=95.0													
220238	43.4		10.0		4.4		431.8		800		25.0		95.0
load=95.0													
220749	43.7		9.9		4.4		432.2		799		25.0		95.0
load=95.0													
221260	43.7		9.9		4.4		431.8		796		25.0		95.0
load=95.0													
221771	43.4		9.7		4.5		421.6		781		25.0		95.0
load=95.0													
222282	42.8		9.5		4.5		407.5		767		25.0		95.0
load=92.0													
222793	43.5		9.3		4.7		405.5		752		25.0		92.0
load=90.9													
223304	44.4		9.2		4.8		406.8		737		25.0		90.9
load=93.9													
223815	43.4		9.0		4.8		388.6		722		25.0		93.9
load=92.9													
224326	45.0		8.8		5.1		395.4		708		25.0		92.9
load=95.0													
224837	43.1		8.6		5.0		371.1		693		25.0		95.0
load=95.0													
225348	43.2		8.5		5.1		365.4		679		25.0		95.0
load=92.0													
225859	43.7		8.2		5.3		359.5		663		25.0		92.0
load=95.0													
226370	43.5		8.0		5.4		350.0		648		25.0		95.0
load=95.0													
226881	42.8		7.9		5.4		337.6		634		25.0		95.0
load=95.0													
227392	43.1		7.7		5.6		330.1		619		25.0		95.0
load=92.0													
227903	43.4		7.5		5.8		325.4		603		25.0		92.0
load=95.0													
228414	43.1		7.3		5.9		315.6		589		25.0		95.0
load=92.0													
228925	43.5		7.1		6.1		310.5		574		25.0		92.0
load=89.6													
229436	44.2		7.0		6.4		308.0		560		25.0		89.6
load=88.1													
229947	45.0		6.8		6.6		304.8		546		25.0		88.1
load=91.1													
230458	44.0		6.6		6.7		289.5		530		25.0		91.1
load=94.1													
230969	43.4		6.4		6.8		277.4		515		25.0		94.1
load=95.0													
231480	43.4		6.2		6.9		270.7		501		25.0		95.0
load=95.0													
231991	43.2		6.0		7.2		260.3		486		25.0		95.0
load=95.0													
232502	43.2		5.9		7.3		255.2		471		25.0		95.0
load=92.4													
233013	44.4		5.7		7.8		252.4		456		25.0		92.4
load=95.0													
233524	43.4		5.5		7.9		238.6		442		25.0		95.0
load=95.0													
234035	43.2		5.3		8.1		230.5		427		25.0		95.0
load=92.0													
234546	44.0		5.1		8.6		225.7		413		25.0		92.0
load=89.0													
235057	43.8		4.9		8.9		215.6		396		25.0		89.0
load=92.0													
235568	42.6		4.8		8.9		203.3		382		25.0		92.0
load=89.0													
236079	43.8		4.6		9.6		200.9		368		25.0		89.0
load=92.0													
236590	42.8		4.4		9.8		187.4		353		25.0		92.0
load=95.0													
237101	43.2		4.2		10.2		182.4		339		25.0		95.0
load=95.0													
237612	42.8		4.0		10.7		171.8		323		25.0		95.0
load=92.1													
238123	44.0		3.9		11.3		171.0		311		25.0		92.1
load=95.0													
238634	43.4		3.8		11.3		166.8		309		25.0		95.0
load=95.0													
239145	43.1		3.8		11.2		165.4		307		25.0		95.0
load=93.3													
239656	43.8		3.8		11.5		167.6		305		25.0		93.3
load=91.2													
240167	44.0		3.7		11.8		164.2		299		25.0		91.2
load=92.9													
240678	42.9		3.8		11.4		161.0		300		25.0		92.9
load=91.4													
241189	43.7		3.8		11.6		164.4		300		25.0		91.4
load=90.2													
241700	43.8		3.7		11.8		163.0		300		25.0		90.2
load=93.2													
242211	43.5		3.8		11.6		163.5		300		25.0		93.2
load=95.0													
242722	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
243233	43.4		3.8		11.5		163.0		300		25.0		95.0
load=95.0													
243744	43.8		3.7		11.8		163.0		300		25.0		95.0
load=95.0													
244255	42.6		3.7		11.4		159.4		300		25.0		95.0
load=95.0													
244766	42.8		3.8		11.4		160.8		300		25.0		95.0
load=95.0													
245277	43.4		3.8		11.5		163.6		300		25.0		95.0
load=95.0													
245788	43.8		3.8		11.7		164.6		300		25.0		95.0
load=94.3													
246299	43.5		3.7		11.7		162.3		300		25.0		94.3
load=94.7													
246810	42.9		3.8		11.4		161.0		300		25.0		94.7
load=95.0													
247321	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
247832	44.4		3.8		11.8		166.8		300		25.0		95.0
load=95.0													
248343	44.1		3.7		11.8		165.1		300		25.0		95.0
load=95.0													
248854	43.5		3.8		11.6		163.3		300		25.0		95.0
load=95.0													
249365	43.8		3.8		11.6		165.3		300		25.0		95.0
load=94.4													
249876	43.8		3.7		11.7		164.0		300		25.0		94.4
load=94.9													
250387	43.1		3.7		11.5		161.3		300		25.0		94.9
load=95.0													
250898	42.9		3.7		11.5		160.1		300		25.0		95.0
load=95.0													
251409	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
251920	43.8		3.7		11.7		163.7		300		25.0		95.0
load=95.0													
252431	43.2		3.8		11.5		162.8		300		25.0		95.0
load=95.0													
252942	43.5		3.8		11.6		163.5		300		25.0		95.0
load=95.0													
253453	43.2		3.8		11.5		162.8		300		25.0		95.0
load=95.0													
253964	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
254475	44.1		3.7		11.8		164.8		300		25.0		95.0
load=95.0													
254986	43.8		3.8		11.6		165.0		300		25.0		95.0
load=95.0													
255497	44.0		3.8		11.7		165.2		300		25.0		95.0
load=95.0													
256008	43.2		3.7		11.6		161.2		300		25.0		95.0
load=95.0													
256519	43.8		3.8		11.7		164.3		300		25.0		95.0
load=95.0													
257030	43.1		3.7		11.6		160.6		300		25.0		95.0
load=95.0													
257541	44.0		3.7		11.7		164.6		300		25.0		95.0
load=95.0													
258052	43.4		3.8		11.5		163.0		300		25.0		95.0
load=95.0													
258563	42.2		3.7		11.3		158.0		300		25.0		95.0
load=95.0													
259074	43.2		3.8		11.5		162.8		300		25.0		95.0
load=95.0													
259585	44.0		3.7		11.8		164.2		300		25.0		95.0
load=95.0													
260096	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
260607	43.9		3.7		11.7		164.3		300		25.0		95.0
load=94.4													
261118	43.5		3.8		11.6		163.5		300		25.0		94.4
load=94.9													
261629	43.7		3.8		11.6		163.8		300		25.0		94.9
load=95.0													
262140	44.0		3.8		11.7		165.2		300		25.0		95.0
load=95.0													
262651	42.8		3.8		11.4		160.8		300		25.0		95.0
load=95.0													
263162	44.0		3.7		11.8		164.2		300		25.0		95.0
load=95.0													
263673	44.2		3.7		11.8		165.7		300		25.0		95.0
load=95.0													
264184	43.5		3.7		11.7		162.3		300		25.0		95.0
load=95.0													
264695	43.4		3.8		11.6		162.7		300		25.0		95.0
load=95.0													
265206	43.4		3.8		11.5		163.4		300		25.0		95.0
load=95.0													
265717	44.0		3.7		11.8		163.9		300		25.0		95.0
load=95.0													
266228	43.7		3.8		11.6		163.8		300		25.0		95.0
load=95.0													
266739	44.2		3.7		11.8		165.7		300		25.0		95.0
load=95.0													
267250	43.7		3.8		11.6		163.8		300		25.0		95.0
load=95.0													
267761	44.1		3.7		11.8		164.5		300		25.0		95.0
load=95.0													
268272	42.3		3.8		11.3		158.8		300		25.0		95.0
load=95.0													
268783	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
269294	44.1		3.7		11.9		164.1		300		25.0		95.0
load=95.0													
269805	43.2		3.7		11.5		162.0		300		25.0		95.0
load=95.0													
270316	43.4		3.8		11.5		163.0		300		25.0		95.0
load=95.0													
270827	44.2		3.7		11.9		165.0		300		25.0		95.0
load=95.0													
271338	43.8		3.8		11.7		164.3		300		25.0		95.0
load=95.0													
271849	43.7		3.7		11.7		162.5		300		25.0		95.0
load=95.0													
272360	43.2		3.8		11.5		162.1		300		25.0		95.0
load=95.0													
272871	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
273382	44.1		3.8		11.7		165.7		300		25.0		95.0
load=95.0													
273893	43.1		3.7		11.6		160.3		300		25.0		95.0
load=95.0													
274404	44.2		3.7		11.8		165.6		300		25.0		95.0
load=95.0													
274915	44.2		3.7		11.9		165.0		300		25.0		95.0
load=95.0													
275426	44.0		3.7		11.8		164.2		300		25.0		95.0
load=95.0													
275937	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
276448	43.2		3.7		11.5		161.8		300		25.0		95.0
load=95.0													
276959	44.0		3.8		11.7		165.2		300		25.0		95.0
load=95.0													
277470	43.4		3.7		11.7		161.4		300		25.0		95.0
load=93.8													
277981	43.5		3.8		11.6		163.9		300		25.0		93.8
load=94.3													
278492	42.8		3.7		11.4		160.2		300		25.0		94.3
load=94.9													
279003	44.0		3.8		11.7		165.8		300		25.0		94.9
load=95.0													
279514	43.2		3.7		11.5		161.8		300		25.0		95.0
load=93.2													
280025	43.5		3.7		11.7		161.6		300		25.0		93.2
load=93.7													
280536	44.0		3.7		11.7		164.6		301		25.0		93.7
load=92.7													
281047	43.2		3.9		11.2		166.6		308		25.0		92.7
load=95.0													
281558	44.1		4.0		10.9		178.0		323		25.0		95.0
load=92.4													
282069	43.1		4.2		10.2		182.1		338		25.0		92.4
load=89.4													
282580	43.2		4.4		9.8		190.0		352		25.0		89.4
load=92.4													
283091	44.0		4.6		9.6		200.3		367		25.0		92.4
load=89.4													
283602	43.4		4.7		9.1		205.9		382		25.0		89.4
load=92.4													
284113	43.7		5.0		8.8		216.2		398		25.0		92.4
load=95.0													
284624	44.0		5.1		8.6		225.7		412		25.0		95.0
load=95.0													
285135	44.1		5.3		8.3		234.6		426		25.0		95.0
load=92.4													
285646	42.9		5.5		7.8		235.3		441		25.0		92.4
load=89.4													
286157	43.1		5.7		7.6		244.4		456		25.0		89.4
load=86.4													
286668	42.9		5.8		7.4		250.3		471		25.0		86.4
load=89.4													
287179	43.5		6.0		7.2		262.1		485		25.0		89.4
load=86.4													
287690	43.2		6.2		6.9		269.8		500		25.0		86.4
load=83.4													
288201	42.9		6.4		6.7		275.5		514		25.0		83.4
load=86.4													
288712	44.1		6.6		6.7		289.2		530		25.0		86.4
load=89.4													
289223	43.5		6.8		6.4		293.9		545		25.0		89.4
load=92.4													
289734	43.5		7.0		6.3		302.5		559		25.0		92.4
load=89.4													
290245	43.4		7.1		6.1		309.2		574		25.0		89.4
load=86.4													
290756	43.4		7.3		5.9		318.9		590		25.0		86.4
load=89.4													
291267	43.5		7.5		5.8		325.2		604		25.0		89.4
load=92.4													
291778	43.8		7.7		5.7		337.0		618		25.0		92.4
load=89.4													
292289	43.5		7.9		5.5		341.8		633		25.0		89.4
load=86.4													
292800	42.8		8.0		5.3		344.2		647		25.0		86.4
load=83.4													
293311	42.9		8.2		5.2		353.8		664		25.0		83.4
load=86.4													
293822	43.4		8.4		5.2		364.1		678		25.0		86.4
load=89.4													
294333	44.2		8.6		5.2		379.9		693		25.0		89.4
load=92.4													
294844	44.2		8.8		5.1		387.4		707		25.0		92.4
load=89.4													
295355	43.2		9.0		4.8		387.2		723		25.0		89.4
load=86.4													
295866	43.5		9.2		4.7		399.5		738		25.0		86.4
load=83.4													
296377	43.5		9.3		4.7		405.5		751		25.0		83.4
load=80.4													
296888	43.1		9.5		4.5		409.9		766		25.0		80.4
load=77.4													
297399	42.8		9.7		4.4		414.0		780		25.0		77.4
load=74.4													
297910	42.5		9.9		4.3		420.9		797		25.0		74.4
load=77.4													
298421	43.4		9.9		4.4		430.8		800		25.0		77.4
load=80.4													
298932	43.4		9.9		4.4		430.5		800		25.0		80.4
load=79.3													
299443	42.6		9.9		4.3		424.2		800		25.0		79.3
load=76.3													
299954	42.9		9.9		4.3		425.8		800		25.0		76.3
load=79.3													
300465	43.2		9.9		4.4		429.1		800		25.0		79.3
load=81.9													
300976	43.4		9.9		4.4		431.2		800		25.0		81.9
load=83.5													
301487	43.7		9.9		4.4		433.4		800		25.0		83.5
load=84.2													
301998	42.9		9.9		4.3		426.2		800		25.0		84.2
load=86.7													
302509	43.2		9.9		4.4		428.8		800		25.0		86.7
load=88.0													
303020	44.0		9.9		4.4		436.7		800		25.0		88.0
load=89.0													
303531	42.6		9.9		4.3		423.6		800		25.0		89.0
load=90.3													
304042	42.8		9.9		4.3		424.1		800		25.0		90.3
load=90.6													
304553	42.9		9.9		4.3		426.8		800		25.0		90.6
load=92.0													
305064	42.8		9.9		4.3		424.1		800		25.0		92.0
load=93.3													
305575	43.4		9.9		4.4		430.8		800		25.0		93.3
load=94.6													
306086	42.6		9.9		4.3		422.9		800		25.0		94.6
load=95.0													
306597	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
307108	43.2		9.9		4.4		428.1		800		25.0		95.0
load=95.0													
307619	43.8		9.9		4.4		434.6		800		25.0		95.0
load=95.0													
308130	42.6		9.9		4.3		421.7		800		25.0		95.0
load=93.8													
308641	43.1		9.9		4.3		428.2		800		25.0		93.8
load=94.8													
309152	43.5		9.9		4.4		431.3		800		25.0		94.8
load=95.0													
309663	43.7		9.9		4.4		432.2		800		25.0		95.0
load=95.0													
310174	43.2		9.9		4.4		428.4		800		25.0		95.0
load=95.0													
310685	42.5		9.9		4.3		421.5		800		25.0		95.0
load=95.0													
311196	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
311707	42.5		9.9		4.3		421.7		800		25.0		95.0
load=95.0													
312218	42.6		9.9		4.3		423.3		800		25.0		95.0
load=95.0													
312729	42.1		9.9		4.2		416.8		800		25.0		95.0
load=95.0													
313240	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
313751	42.9		9.9		4.3		425.8		800		25.0		95.0
load=95.0													
314262	42.3		9.9		4.3		418.8		800		25.0		95.0
load=95.0													
314773	42.9		9.9		4.3		425.8		800		25.0		95.0
load=95.0													
315284	42.1		9.9		4.2		416.8		800		25.0		95.0
load=95.0													
315795	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
316306	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
316817	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
317328	43.7		9.9		4.4		432.8		800		25.0		95.0
load=95.0													
317839	43.8		9.9		4.4		435.8		800		25.0		95.0
load=95.0													
318350	43.7		9.9		4.4		432.5		800		25.0		95.0
load=95.0													
318861	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
319372	42.2		9.9		4.3		417.7		800		25.0		95.0
load=95.0													
319883	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
320394	42.8		9.9		4.3		423.5		800		25.0		95.0
load=95.0													
320905	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
321416	42.6		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
321927	42.6		9.9		4.3		422.0		800		25.0		95.0
load=94.7													
322438	42.8		9.9		4.3		424.7		800		25.0		94.7
load=95.0													
322949	42.9		9.9		4.3		425.2		800		25.0		95.0
load=95.0													
323460	42.3		9.9		4.3		420.0		800		25.0		95.0
load=95.0													
323971	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
324482	43.1		9.9		4.3		427.9		800		25.0		95.0
load=95.0													
324993	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
325504	42.3		9.9		4.3		419.9		800		25.0		95.0
load=95.0													
326015	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
326526	43.2		9.9		4.4		428.1		800		25.0		95.0
load=95.0													
327037	42.3		9.9		4.3		419.1		800		25.0		95.0
load=95.0													
327548	42.8		9.9		4.3		423.8		800		25.0		95.0
load=95.0													
328059	42.3		9.9		4.3		420.0		800		25.0		95.0
load=95.0													
328570	43.2		9.9		4.4		428.1		800		25.0		95.0
load=95.0													
329081	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
329592	42.2		9.9		4.3		418.6		800		25.0		95.0
load=95.0													
330103	43.2		9.9		4.4		428.4		800		25.0		95.0
load=95.0													
330614	42.9		9.9		4.3		424.9		800		25.0		95.0
load=95.0													
331125	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
331636	42.6		9.9		4.3		422.3		800		25.0		95.0
load=95.0													
332147	43.4		9.9		4.4		429.6		800		25.0		95.0
load=95.0													
332658	42.3		9.9		4.3		419.4		800		25.0		95.0
load=95.0													
333169	42.5		9.9		4.3		419.9		800		25.0		95.0
load=95.0													
333680	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
334191	42.6		9.9		4.3		421.7		800		25.0		95.0
load=95.0													
334702	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
335213	43.4		9.9		4.4		429.9		800		25.0		95.0
load=95.0													
335724	43.2		9.9		4.4		428.4		800		25.0		95.0
load=95.0													
336235	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
336746	42.9		9.9		4.3		425.8		800		25.0		95.0
load=95.0													
337257	42.6		9.9		4.3		421.5		800		25.0		95.0
load=95.0													
337768	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
338279	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
338790	43.2		9.9		4.4		428.8		800		25.0		95.0
load=95.0													
339301	42.3		9.9		4.3		419.7		800		25.0		95.0
load=95.0													
339812	42.3		9.9		4.3		420.3		800		25.0		95.0
load=95.0													
340323	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
340834	42.6		9.9		4.3		423.9		800		26.0		95.0
load=95.0													
341345	43.5		10.0		4.4		433.3		800		26.0		95.0
load=95.0													
341856	42.0		10.0		4.2		420.0		800		42.0		95.0
load=95.0													
342367	39.0		10.0		3.9		390.6		800		56.0		95.0
load=95.0													
342878	38.5		10.0		3.9		385.6		800		57.0		95.0
load=95.0													
343389	38.7		10.0		3.9		387.9		800		59.0		95.0
load=95.0													
343900	39.9		10.1		4.0		400.6		800		60.0		95.0
load=95.0													
344411	38.5		10.0		3.8		385.9		800		60.0		95.0
load=95.0													
344922	38.4		10.0		3.8		384.4		800		60.0		95.0
load=95.0													
345433	37.8		10.0		3.8		379.4		800		60.0		95.0
load=95.0													
345944	38.8		10.0		3.9		389.7		800		60.0		95.0
load=95.0													
346455	39.3		10.0		3.9		393.6		800		60.0		95.0
load=95.0													
346966	39.7		10.0		4.0		398.2		800		60.0		95.0
load=95.0													
347477	38.1		10.0		3.8		381.8		800		60.0		95.0
load=95.0													
347988	37.7		10.0		3.8		376.8		800		60.0		95.0
load=95.0													
348499	38.7		10.0		3.9		388.2		800		60.0		95.0
load=95.0													
349010	39.4		10.1		3.9		396.4		800		60.0		95.0
load=95.0													
349521	39.7		10.0		4.0		398.5		800		60.0		95.0
load=95.0													
350032	37.7		10.0		3.8		377.7		800		60.0		95.0
load=95.0													
350543	37.7		10.0		3.8		376.8		800		60.0		95.0
load=95.0													
351054	38.4		10.0		3.8		385.6		800		60.0		95.0
load=95.0													
351565	39.1		10.1		3.9		393.2		800		60.0		95.0
load=95.0													
352076	38.7		10.0		3.9		388.5		800		60.0		95.0
load=95.0													
352587	38.4		10.0		3.8		384.4		800		60.0		95.0
load=95.0													
353098	38.4		10.0		3.8		384.7		800		60.0		95.0
load=95.0													
353609	39.0		10.1		3.9		392.0		800		60.0		95.0
load=95.0													
354120	38.8		10.0		3.9		390.0		800		60.0		95.0
load=95.0													
354631	39.3		10.1		3.9		395.0		800		60.0		95.0
load=95.0													
355142	38.2		10.0		3.8		383.5		800		60.0		95.0
load=95.0													
355653	38.1		10.0		3.8		381.5		800		60.0		95.0
load=95.0													
356164	38.1		10.1		3.8		383.5		800		60.0		95.0
load=95.0													
356675	39.7		10.0		4.0		398.8		800		60.0		95.0
load=95.0													
357186	39.0		10.0		3.9		390.3		800		60.0		95.0
load=95.0													
357697	38.2		10.0		3.8		383.3		800		60.0		95.0
load=95.0													
358208	37.7		10.0		3.8		376.8		800		60.0		95.0
load=95.0													
358719	38.5		10.0		3.8		386.5		800		60.0		95.0
load=95.0													
359230	38.8		10.0		3.9		390.0		800		60.0		95.0
load=95.0													
359741	38.8		10.1		3.9		390.3		800		60.0		95.0
load=95.0													
360252	38.5		10.0		3.8		386.2		800		60.0		95.0
load=95.0													
360763	38.7		10.0		3.9		388.2		800		60.0		95.0
load=95.0													
361274	39.3		10.0		3.9		394.4		800		60.0		95.0
load=95.0													
361785	40.1		10.1		4.0		403.8		800		60.0		95.0
load=95.0													
362296	38.4		10.0		3.8		384.2		800		60.0		95.0
load=95.0													
362807	37.4		10.0		3.7		373.6		800		60.0		95.0
load=95.0													
363318	37.9		10.0		3.8		380.9		800		60.0		95.0
load=95.0													
363829	38.5		10.0		3.8		386.8		800		60.0		95.0
load=95.0													
364340	40.0		10.0		4.0		401.5		800		60.0		95.0
load=95.0													
364851	38.5		10.0		3.8		386.8		800		60.0		95.0
load=95.0													
365362	38.1		10.0		3.8		381.5		800		60.0		95.0
load=95.0													
365873	38.1		10.0		3.8		382.6		800		60.0		95.0
load=95.0													
366384	39.6		10.0		3.9		397.1		800		60.0		95.0
load=95.0													
366895	38.8		10.1		3.9		390.6		800		60.0		95.0
load=95.0													
367406	38.2		10.0		3.8		383.3		800		60.0		95.0
load=95.0													
367917	37.9		10.0		3.8		380.6		800		60.0		95.0
load=95.0													
368428	38.2		10.0		3.8		383.0		800		60.0		95.0
load=95.0													
368939	39.3		10.0		3.9		393.0		800		60.0		95.0
load=95.0													
369450	38.4		10.0		3.8		385.6		800		60.0		95.0
load=95.0													
369961	37.4		10.0		3.7		375.0		800		60.0		95.0
load=95.0													
370472	37.2		10.0		3.7		372.4		800		60.0		95.0
load=95.0													
370983	37.8		10.0		3.8		379.1		800		60.0		95.0
load=95.0													
371494	38.1		10.0		3.8		382.1		800		60.0		95.0
load=95.0													
372005	39.7		10.0		4.0		398.8		800		60.0		95.0
load=95.0													
372516	37.9		10.1		3.8		381.4		800		60.0		95.0
load=95.0													
373027	38.1		10.0		3.8		381.0		800		60.0		95.0
load=95.0													
373538	38.4		10.0		3.8		385.6		800		60.0		95.0
load=95.0													
374049	39.7		10.0		4.0		398.2		800		60.0		95.0
load=95.0													
374560	39.4		10.0		3.9		395.9		800		60.0		95.0
load=95.0													
375071	38.5		10.0		3.8		386.2		800		60.0		95.0
load=95.0													
375582	37.5		10.0		3.8		374.8		800		60.0		95.0
load=95.0													
376093	37.9		10.0		3.8		380.6		800		60.0		95.0
load=95.0													
376604	39.1		10.0		3.9		392.8		800		60.0		95.0
load=95.0													
377115	39.0		10.1		3.9		391.7		800		60.0		95.0
load=95.0													
377626	38.1		10.0		3.8		382.6		800		60.0		95.0
load=95.0													
378137	37.4		10.0		3.7		373.9		800		60.0		95.0
load=95.0													
378648	38.4		10.0		3.8		384.7		800		60.0		95.0
load=95.0													
379159	39.3		10.1		3.9		395.0		800		60.0		95.0
load=95.0													
379670	38.1		10.1		3.8		383.2		800		60.0		95.0
load=95.0													
380181	38.5		10.0		3.8		387.0		800		60.0		95.0
load=95.0													
380692	37.7		10.0		3.8		377.9		800		60.0		95.0
load=95.0													
381203	37.7		10.0		3.8		377.9		800		60.0		95.0
load=95.0													
381714	39.0		10.1		3.9		392.0		800		60.0		95.0
load=95.0													
382225	38.7		10.1		3.8		389.1		800		60.0		95.0
load=95.0													
382736	38.8		10.0		3.9		389.7		800		60.0		95.0
load=95.0													
383247	37.9		10.0		3.8		380.3		800		60.0		95.0
load=95.0													
383758	38.4		10.0		3.8		385.6		800		60.0		95.0
load=95.0													
384269	39.1		10.0		3.9		392.9		800		60.0		95.0
load=95.0													
384780	37.8		10.0		3.8		379.1		800		60.0		95.0
load=95.0													
385291	38.7		10.0		3.9		387.9		800		60.0		95.0
load=94.5													
385802	38.5		10.0		3.9		385.6		800		60.0		94.5
load=95.0													
386313	38.8		10.0		3.9		389.4		800		60.0		95.0
load=95.0													
386824	38.8		10.1		3.9		390.3		800		60.0		95.0
load=95.0													
387335	38.7		10.1		3.8		388.8		800		60.0		95.0
load=95.0													
387846	38.8		10.0		3.9		388.8		800		60.0		95.0
load=95.0													
388357	38.0		10.0		3.8		380.5		800		60.0		95.0
load=95.0													
388868	37.5		10.0		3.7		376.5		800		60.0		95.0
load=95.0													
389379	39.9		10.1		4.0		400.9		800		60.0		95.0
load=95.0													
389890	39.0		10.1		3.9		392.0		800		60.0		95.0
load=95.0													
390401	38.2		10.0		3.8		383.8		800		60.0		95.0
load=95.0													
390912	38.4		10.0		3.8		385.0		800		60.0		95.0
load=95.0													
391423	39.4		10.0		3.9		395.6		800		60.0		95.0
load=95.0													
391934	39.3		10.1		3.9		395.0		800		60.0		95.0
load=95.0													
392445	38.8		10.1		3.9		390.8		800		60.0		95.0
load=95.0													
392956	38.3		10.0		3.8		383.4		800		60.0		95.0
load=95.0													
393467	38.2		10.0		3.8		383.0		800		60.0		95.0
load=95.0													
393978	39.1		10.0		3.9		391.8		800		60.0		95.0
load=95.0													
394489	39.6		10.1		3.9		397.9		800		60.0		95.0
load=95.0													
395000	39.4		10.0		3.9		395.0		800		60.0		95.0
load=95.0													
395511	37.9		10.0		3.8		380.0		800		60.0		95.0
