tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=49.0													
197495	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
198004	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
198513	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
199022	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
199531	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
200040	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
200549	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
201058	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
201567	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
202076	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
202585	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
203094	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
203603	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
204112	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
204621	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
205130	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
205639	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
206148	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
206657	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
207166	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
207675	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
208184	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
208693	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
209202	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
209711	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
210220	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
210729	41.32		10.37		4.0		428.3		800		25.0		49.0
load=49.0													
211238	41.32		10.37		4.0		428.3		800		25.0		49.0
load=48.0													
211747	41.32		10.21		4.0		422.0		788		25.0		48.0
load=48.0													
212256	41.32		10.21		4.0		422.0		788		25.0		48.0
load=48.0													
212765	41.32		10.21		4.0		422.0		788		25.0		48.0
load=48.0													
213274	41.32		10.21		4.0		422.0		788		25.0		48.0
load=48.0													
213783	41.32		10.21		4.0		422.0		788		25.0		48.0
load=48.0													
214292	41.32		10.24		4.0		423.2		790		25.0		48.0
load=48.0													
214801	41.32		10.28		4.0		424.7		793		25.0		48.0
load=48.0													
215310	41.32		10.32		4.0		426.2		796		25.0		48.0
load=48.0													
215819	41.32		10.34		4.0		427.4		798		25.0		48.0
load=48.0													
216328	41.32		10.36		4.0		428.0		799		25.0		48.0
load=48.0													
216837	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
217346	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
217855	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
218364	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
218873	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
219382	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
219891	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
220400	41.32		10.37		4.0		428.3		800		25.0		48.0
load=48.0													
220909	41.32		10.36		4.0		428.0		799		25.0		48.0
load=47.0													
221418	41.32		10.26		4.0		424.1		792		25.0		47.0
load=46.0													
221927	41.32		10.08		4.1		416.5		778		25.0		46.0
load=45.0													
222436	41.32		9.89		4.2		408.6		763		25.0		45.0
load=44.0													
222945	41.32		9.71		4.3		401.1		749		25.0		44.0
load=43.0													
223454	41.32		9.49		4.4		392.0		732		25.0		43.0
load=42.0													
223963	41.32		9.30		4.4		384.4		718		25.0		42.0
load=41.0													
224472	41.32		9.12		4.5		376.9		704		25.0		41.0
load=40.0													
224981	41.32		8.93		4.6		369.0		689		25.0		40.0
load=39.0													
225490	41.32		8.75		4.7		361.4		675		25.0		39.0
load=38.0													
225999	41.32		8.56		4.8		353.6		660		25.0		38.0
load=37.0													
226508	41.32		8.34		5.0		344.8		644		25.0		37.0
load=36.0													
227017	41.32		8.15		5.1		336.9		629		25.0		36.0
load=35.0													
227526	41.32		7.99		5.2		329.9		616		25.0		35.0
load=34.0													
228035	41.32		7.79		5.3		321.8		601		25.0		34.0
load=33.0													
228544	41.32		7.60		5.4		313.9		586		25.0		33.0
load=32.0													
229053	41.32		7.41		5.6		306.0		570		25.0		32.0
load=31.0													
229562	41.32		7.19		5.7		297.3		555		25.0		31.0
load=30.0													
230071	41.32		7.01		5.9		289.7		541		25.0		30.0
load=29.0													
230580	41.32		6.83		6.1		282.1		527		25.0		29.0
load=28.0													
231089	41.32		6.65		6.2		274.9		513		25.0		28.0
load=27.0													
231598	41.32		6.45		6.4		266.7		498		25.0		27.0
load=26.0													
232107	41.32		6.25		6.6		258.2		482		25.0		26.0
load=25.0													
232616	41.32		6.05		6.8		250.0		467		25.0		25.0
load=24.0													
233125	41.32		5.86		7.1		242.2		452		25.0		24.0
load=23.0													
233634	41.32		5.68		7.3		234.6		438		25.0		23.0
load=22.0													
234143	41.32		5.49		7.5		227.0		424		25.0		22.0
load=21.0													
234652	41.32		5.30		7.8		219.2		408		25.0		21.0
load=20.0													
235161	41.32		5.09		8.1		210.4		393		25.0		20.0
load=19.0													
235670	41.32		4.91		8.4		202.8		379		25.0		19.0
load=18.0													
236179	41.32		4.72		8.8		194.9		364		25.0		18.0
load=17.0													
236688	41.32		4.53		9.1		187.4		350		25.0		17.0
load=16.0													
237197	41.32		4.34		9.5		179.5		335		25.0		16.0
load=15.0													
237706	41.32		4.16		9.9		171.9		321		25.0		15.0
load=15.0													
238215	41.32		4.13		10.0		170.7		319		25.0		15.0
load=15.0													
238724	41.32		4.10		10.1		169.2		316		25.0		15.0
load=15.0													
239233	41.32		4.07		10.1		168.3		314		25.0		15.0
load=15.0													
239742	41.32		4.03		10.3		166.5		311		25.0		15.0
load=15.0													
240251	41.32		4.01		10.3		165.6		309		25.0		15.0
load=15.0													
240760	41.32		3.99		10.3		165.0		308		25.0		15.0
load=15.0													
241269	41.32		3.98		10.4		164.4		307		25.0		15.0
load=15.0													
241778	41.32		3.96		10.4		163.8		306		25.0		15.0
load=15.0													
242287	41.32		3.94		10.5		162.9		304		25.0		15.0
load=15.0													
242796	41.32		3.93		10.5		162.2		303		25.0		15.0
load=15.0													
243305	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
243814	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
244323	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
244832	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
245341	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
245850	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
246359	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
246868	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
247377	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
247886	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
248395	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
248904	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
249413	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
249922	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
250431	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
250940	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
251449	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
251958	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
252467	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
252976	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
253485	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
253994	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
254503	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
255012	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
255521	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
256030	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
256539	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
257048	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
257557	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
258066	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
258575	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
259084	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
259593	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
260102	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
260611	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
261120	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
261629	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
262138	41.32		3.89		10.6		160.7		300		25.0		15.0
load=15.0													
262647	41.32		3.89		10.6		160.7		300		25.0		15.0
load=16.0													
263156	41.32		4.01		10.3		165.9		310		25.0		16.0
load=16.0													
263665	41.32		4.01		10.3		165.9		310		25.0		16.0
load=16.0													
264174	41.32		4.01		10.3		165.9		310		25.0		16.0
load=16.0													
264683	41.32		4.01		10.3		165.9		310		25.0		16.0
load=16.0													
265192	41.32		4.01		10.3		165.9		310		25.0		16.0
load=16.0													
265701	41.32		4.01		10.3		165.9		310		25.0		16.0
load=16.0													
266210	41.32		3.99		10.3		165.0		308		25.0		16.0
load=16.0													
266719	41.32		3.96		10.4		163.5		305		25.0		16.0
load=16.0													
267228	41.32		3.93		10.5		162.2		303		25.0		16.0
load=16.0													
267737	41.32		3.91		10.6		161.6		302		25.0		16.0
load=16.0													
268246	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
268755	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
269264	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
269773	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
270282	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
270791	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
271300	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
271809	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
272318	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
272827	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
273336	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
273845	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
274354	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
274863	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
275372	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
275881	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
276390	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
276899	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
277408	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
277917	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
278426	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
278935	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
279444	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
279953	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
280462	41.32		3.89		10.6		160.7		300		25.0		16.0
load=16.0													
280971	41.32		3.90		10.6		161.3		301		25.0		16.0
load=17.0													
281480	41.32		3.96		10.4		163.5		305		25.0		17.0
load=18.0													
281989	41.32		4.15		10.0		171.3		320		25.0		18.0
load=19.0													
282498	41.32		4.33		9.5		178.9		334		25.0		19.0
load=20.0													
283007	41.32		4.53		9.1		187.4		350		25.0		20.0
load=21.0													
283516	41.32		4.72		8.8		194.9		364		25.0		21.0
load=22.0													
284025	41.32		4.91		8.4		202.8		379		25.0		22.0
load=23.0													
284534	41.32		5.09		8.1		210.4		393		25.0		23.0
load=24.0													
285043	41.32		5.29		7.8		218.6		408		25.0		24.0
load=25.0													
285552	41.32		5.48		7.5		226.4		424		25.0		25.0
load=26.0													
286061	41.32		5.68		7.3		234.6		438		25.0		26.0
load=27.0													
286570	41.32		5.87		7.0		242.5		453		25.0		27.0
load=28.0													
287079	41.32		6.05		6.8		250.0		467		25.0		28.0
load=29.0													
287588	41.32		6.25		6.6		258.2		482		25.0		29.0
load=30.0													
288097	41.32		6.42		6.4		265.5		496		25.0		30.0
load=31.0													
288606	41.32		6.64		6.2		274.2		512		25.0		31.0
load=32.0													
289115	41.32		6.82		6.1		281.8		526		25.0		32.0
load=33.0													
289624	41.32		7.01		5.9		289.7		541		25.0		33.0
load=34.0													
290133	41.32		7.21		5.7		297.9		556		25.0		34.0
load=35.0													
290642	41.32		7.38		5.6		305.1		570		25.0		35.0
load=36.0													
291151	41.32		7.57		5.5		312.7		584		25.0		36.0
load=37.0													
291660	41.32		7.77		5.3		321.2		600		25.0		37.0
load=38.0													
292169	41.32		7.97		5.2		329.3		615		25.0		38.0
load=39.0													
292678	41.32		8.15		5.1		336.9		629		25.0		39.0
load=40.0													
293187	41.32		8.34		5.0		344.8		644		25.0		40.0
load=41.0													
293696	41.32		8.54		4.8		352.9		659		25.0		41.0
load=42.0													
294205	41.32		8.73		4.7		360.8		674		25.0		42.0
load=43.0													
294714	41.32		8.93		4.6		369.0		689		25.0		43.0
load=44.0													
295223	41.32		9.11		4.5		376.6		703		25.0		44.0
load=45.0													
295732	41.32		9.30		4.4		384.4		718		25.0		45.0
load=46.0													
296241	41.32		9.49		4.4		392.0		732		25.0		46.0
load=47.0													
296750	41.32		9.55		4.3		394.7		737		25.0		47.0
load=47.0													
297259	41.32		9.58		4.3		395.6		739		25.0		47.0
load=47.0													
297768	41.32		9.62		4.3		397.4		742		25.0		47.0
load=47.0													
298277	41.32		9.64		4.3		398.4		744		25.0		47.0
load=47.0													
298786	41.32		9.68		4.3		400.2		747		25.0		47.0
load=48.0													
299295	41.32		9.86		4.2		407.4		761		25.0		48.0
load=49.0													
299804	41.32		10.07		4.1		416.2		777		25.0		49.0
load=50.0													
300313	41.32		10.26		4.0		424.1		792		25.0		50.0
load=51.0													
300822	41.32		10.45		4.0		431.7		806		25.0		51.0
load=52.0													
301331	41.32		10.56		3.9		436.5		815		25.0		52.0
load=52.0													
301840	41.32		10.55		3.9		435.9		814		25.0		52.0
load=51.0													
302349	41.32		10.41		4.0		430.1		803		25.0		51.0
load=51.0													
302858	41.32		10.40		4.0		429.5		802		25.0		51.0
load=51.0													
303367	41.32		10.36		4.0		428.0		799		25.0		51.0
load=51.0													
303876	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
304385	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
304894	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
305403	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
305912	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
306421	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
306930	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
307439	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
307948	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
308457	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
308966	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
309475	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
309984	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
310493	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
311002	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
311511	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
312020	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
312529	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
313038	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
313547	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
314056	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
314565	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
315074	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
315583	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
316092	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
316601	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
317110	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
317619	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
318128	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
318637	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
319146	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
319655	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
320164	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
320673	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
321182	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
321691	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
322200	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
322709	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
323218	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
323727	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
324236	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
324745	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
325254	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
325763	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
326272	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
326781	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
327290	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
327799	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
328308	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
328817	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
329326	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
329835	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
330344	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
330853	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
331362	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
331871	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
332380	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
332889	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
333398	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
333907	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
334416	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
334925	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
335434	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
335943	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
336452	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
336961	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
337470	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
337979	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
338488	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
338997	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
339506	41.32		10.37		4.0		428.3		800		25.0		51.0
load=51.0													
340015	41.32		10.37		4.0		428.3		800		25.0		51.0
load=52.0													
340524	41.17		10.37		4.0		427.1		800		26.0		52.0
load=53.0													
341033	40.88		10.38		3.9		424.4		800		28.0		53.0
load=54.0													
341542	39.12		10.43		3.7		408.1		800		43.0		54.0
load=55.0													
342051	38.10		10.46		3.6		398.5		800		51.0		55.0
load=56.0													
342560	37.66		10.48		3.6		394.5		800		54.0		56.0
load=57.0													
343069	37.51		10.48		3.6		393.2		800		56.0		57.0
load=58.0													
343578	37.07		10.49		3.5		388.9		800		59.0		58.0
load=59.0													
344087	36.92		10.49		3.5		387.4		800		60.0		59.0
load=60.0													
344596	36.78		10.50		3.5		386.1		800		62.0		60.0
load=61.0													
345105	36.89		10.49		3.5		387.0		800		60.0		61.0
load=61.0													
345614	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
346123	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
346632	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
347141	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
347650	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
348159	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
348668	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
349177	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
349686	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
350195	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
350704	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
351213	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
351722	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
352231	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
352740	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
353249	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
353758	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
354267	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
354776	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
355285	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
355794	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
356303	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
356812	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
357321	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
357830	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
358339	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
358848	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
359357	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
359866	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
360375	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
360884	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
361393	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
361902	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
362411	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
362920	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
363429	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
363938	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
364447	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
364956	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
365465	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
365974	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
366483	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
366992	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
367501	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
368010	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
368519	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
369028	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
369537	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
370046	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
370555	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
371064	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
371573	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
372082	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
372591	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
373100	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
373609	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
374118	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
374627	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
375136	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
375645	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
376154	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
376663	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
377172	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
377681	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
378190	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
378699	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
379208	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
379717	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
380226	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
380735	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
381244	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
381753	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
382262	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
382771	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
383280	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
383789	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
384298	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
384807	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
385316	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
385825	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
386334	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
386843	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
387352	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
387861	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
388370	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
388879	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
389388	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
389897	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
390406	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
390915	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
391424	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
391933	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
392442	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
392951	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
393460	36.92		10.49		3.5		387.4		800		60.0		61.0
load=61.0													
393969	36.92		10.49		3.5		387.4		800		60.0		61.0
