tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]
539	41.3		10.4		4.0		428.3		800		25.0		52.0
2038	41.3		10.4		4.0		428.3		800		25.0		52.5
2546	41.3		10.4		4.0		428.3		800		25.0		53.0
3054	41.3		10.4		4.0		428.3		800		25.0		53.5
3562	41.3		10.4		4.0		428.3		800		25.0		54.0
4070	41.3		10.4		4.0		428.3		800		25.0		54.5
4578	41.3		10.4		4.0		428.3		800		25.0		55.0
5086	41.3		10.4		4.0		428.3		800		25.0		55.5
5594	41.3		10.4		4.0		428.3		800		25.0		56.0
6102	41.3		10.4		4.0		428.3		800		25.0		56.5
6610	41.3		10.4		4.0		428.3		800		25.0		57.0
7118	41.3		10.4		4.0		428.3		800		25.0		57.5
7626	41.3		10.4		4.0		428.3		800		25.0		58.0
8134	41.3		10.4		4.0		428.3		800		25.0		58.5
8642	41.3		10.4		4.0		428.3		800		25.0		59.0
9150	41.3		10.4		4.0		428.3		800		25.0		59.5
9658	41.3		10.4		4.0		428.3		800		25.0		60.0
10166	41.3		10.4		4.0		428.3		800		25.0		60.5
10674	41.3		10.4		4.0		428.3		800		25.0		61.0
11182	41.3		10.4		4.0		428.3		800		25.0		61.5
11690	41.3		10.4		4.0		428.3		800		25.0		62.0
12198	41.3		10.4		4.0		428.3		800		25.0		62.5
12706	41.3		10.4		4.0		428.3		800		25.0		63.0
13214	41.3		10.4		4.0		428.3		800		25.0		63.5
13722	41.3		10.4		4.0		428.3		800		25.0		64.0
14230	41.3		10.4		4.0		428.3		800		25.0		64.5
14738	41.3		10.4		4.0		428.3		800		25.0		65.0
15246	41.3		10.4		4.0		428.3		800		25.0		65.5
15754	41.3		10.4		4.0		428.3		800		25.0		66.0
16262	41.3		10.4		4.0		428.3		800		25.0		66.5
16770	41.3		10.4		4.0		428.3		800		25.0		67.0
17278	41.3		10.4		4.0		428.3		800		25.0		67.5
17786	41.3		10.4		4.0		428.3		800		25.0		68.0
18294	41.3		10.4		4.0		428.3		800		25.0		68.5
18802	41.3		10.4		4.0		428.3		800		25.0		69.0
19310	41.3		10.4		4.0		428.3		800		25.0		69.5
19818	41.3		10.4		4.0		428.3		800		25.0		70.0
20326	41.3		10.4		4.0		428.3		800		25.0		70.5
20834	41.3		10.4		4.0		428.3		800		25.0		71.0
21342	41.3		10.4		4.0		428.3		800		25.0		71.5
21850	41.3		10.4		4.0		428.3		800		25.0		72.0
22358	41.3		10.4		4.0		428.3		800		25.0		72.5
22866	41.3		10.4		4.0		428.3		800		25.0		73.0
23374	41.3		10.4		4.0		428.3		800		25.0		73.5
23882	41.3		10.4		4.0		428.3		800		25.0		74.0
24390	41.3		10.4		4.0		428.3		800		25.0		74.5
24898	41.3		10.4		4.0		428.3		800		25.0		75.0
25406	41.3		10.4		4.0		428.3		800		25.0		75.5
25914	41.3		10.4		4.0		428.3		800		25.0		76.0
26422	41.3		10.4		4.0		428.3		800		25.0		76.5
26930	41.3		10.4		4.0		428.3		800		25.0		77.0
27438	41.3		10.4		4.0		428.3		800		25.0		77.5
27946	41.3		10.4		4.0		428.3		800		25.0		78.0
28454	41.3		10.4		4.0		428.3		800		25.0		78.5
28962	41.3		10.4		4.0		428.3		800		25.0		79.0
29470	41.3		10.4		4.0		428.3		800		25.0		79.5
29978	41.3		10.4		4.0		428.3		800		25.0		80.0
30486	41.3		10.4		4.0		428.3		800		25.0		80.0
30994	41.3		10.4		4.0		428.3		800		25.0		80.0
31502	41.3		10.4		4.0		428.3		800		25.0		80.0
32010	41.3		10.4		4.0		428.3		800		25.0		80.0
32518	41.3		10.4		4.0		428.3		800		25.0		80.0
33026	41.3		10.4		4.0		428.3		800		25.0		80.0
33534	41.3		10.4		4.0		428.3		800		25.0		80.0
34042	41.3		10.4		4.0		428.3		800		25.0		80.0
34550	41.3		10.4		4.0		428.3		800		25.0		80.0
35058	41.3		10.4		4.0		428.3		800		25.0		80.0
35566	41.3		10.4		4.0		428.3		800		25.0		80.0
36074	41.3		10.4		4.0		428.3		800		25.0		80.0
36582	41.3		10.4		4.0		428.3		800		25.0		80.0
37090	41.3		10.4		4.0		428.3		800		25.0		80.0
37598	41.3		10.4		4.0		428.3		800		25.0		80.0
38106	41.3		10.4		4.0		428.3		800		25.0		80.0
38614	41.3		10.4		4.0		428.3		800		25.0		80.0
39122	41.3		10.4		4.0		428.3		800		25.0		80.0
39630	41.3		10.4		4.0		428.3		800		25.0		80.0
40138	41.3		10.4		4.0		428.3		800		25.0		80.0
40646	41.3		10.4		4.0		428.3		800		25.0		80.0
41154	41.3		10.4		4.0		428.3		800		25.0		80.0
41662	41.3		10.4		4.0		428.3		800		25.0		80.0
42170	41.3		10.4		4.0		428.3		800		25.0		80.0
42678	41.3		10.4		4.0		428.3		800		25.0		80.0
43186	41.3		10.4		4.0		428.3		800		25.0		80.0
43694	41.3		10.4		4.0		428.3		800		25.0		80.0
44202	41.3		10.4		4.0		428.3		800		25.0		80.0
44710	41.3		10.4		4.0		428.3		800		25.0		80.0
45218	41.3		10.4		4.0		428.3		800		25.0		80.0
45726	41.3		10.4		4.0		428.3		800		25.0		80.0
46234	41.3		10.4		4.0		428.3		800		25.0		80.0
46742	41.3		10.4		4.0		428.3		800		25.0		80.0
47250	41.3		10.4		4.0		428.3		800		25.0		80.0
47758	41.3		10.4		4.0		428.3		800		25.0		80.0
48266	41.3		10.4		4.0		428.3		800		25.0		80.0
48774	41.3		10.4		4.0		428.3		800		25.0		80.0
49282	41.3		10.4		4.0		428.3		800		25.0		80.0
49790	41.3		10.4		4.0		428.3		800		25.0		80.0
50298	41.3		10.4		4.0		428.3		800		25.0		80.0
50806	41.3		10.4		4.0		428.3		800		25.0		80.0
51314	41.3		10.4		4.0		428.3		800		25.0		80.0
51822	41.3		10.4		4.0		428.3		800		25.0		80.0
52330	41.3		10.4		4.0		428.3		800		25.0		80.0
52838	41.3		10.4		4.0		428.3		800		25.0		80.0
53346	41.3		10.4		4.0		428.3		800		25.0		80.0
53854	41.3		10.4		4.0		428.3		800		25.0		80.0
54362	41.3		10.4		4.0		428.3		800		25.0		80.0
54870	41.3		10.4		4.0		428.3		800		25.0		80.0
55378	41.3		10.4		4.0		428.3		800		25.0		80.0
55886	41.3		10.4		4.0		428.3		800		25.0		80.0
56394	41.3		10.4		4.0		428.3		800		25.0		80.0
56902	41.3		10.4		4.0		428.3		800		25.0		80.0
57410	41.3		10.4		4.0		428.3		800		25.0		80.0
