tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]
539	41.3		10.4		4.0		428.3		800		25.0		52.0
2036	41.3		10.4		4.0		428.3		800		25.0		52.5
2545	41.3		10.4		4.0		428.3		800		25.0		53.0
3053	41.3		10.4		4.0		428.3		800		25.0		53.5
3561	41.3		10.4		4.0		428.3		800		25.0		54.0
4069	41.3		10.4		4.0		428.3		800		25.0		54.5
4577	41.3		10.4		4.0		428.3		800		25.0		55.0
5085	41.3		10.4		4.0		428.3		800		25.0		55.5
5593	41.3		10.4		4.0		428.3		800		25.0		56.0
6101	41.3		10.4		4.0		428.3		800		25.0		56.5
6609	41.3		10.4		4.0		428.3		800		25.0		57.0
7117	41.3		10.4		4.0		428.3		800		25.0		57.5
7625	41.3		10.4		4.0		428.3		800		25.0		58.0
8133	41.3		10.4		4.0		428.3		800		25.0		58.5
8641	41.3		10.4		4.0		428.3		800		25.0		59.0
9149	41.3		10.4		4.0		428.3		800		25.0		59.5
9657	41.3		10.4		4.0		428.3		800		25.0		60.0
10165	41.3		10.4		4.0		428.3		800		25.0		60.5
10673	41.3		10.4		4.0		428.3		800		25.0		61.0
11181	41.3		10.4		4.0		428.3		800		25.0		61.5
11689	41.3		10.4		4.0		428.3		800		25.0		62.0
12197	41.3		10.4		4.0		428.3		800		25.0		62.5
12705	41.3		10.4		4.0		428.3		800		25.0		63.0
13213	41.3		10.4		4.0		428.3		800		25.0		63.5
13721	41.3		10.4		4.0		428.3		800		25.0		64.0
14229	41.3		10.4		4.0		428.3		800		25.0		64.5
14737	41.3		10.4		4.0		428.3		800		25.0		65.0
15245	41.3		10.4		4.0		428.3		800		25.0		65.5
15753	41.3		10.4		4.0		428.3		800		25.0		66.0
16261	41.3		10.4		4.0		428.3		800		25.0		66.5
16769	41.3		10.4		4.0		428.3		800		25.0		67.0
17277	41.3		10.4		4.0		428.3		800		25.0		67.5
17785	41.3		10.4		4.0		428.3		800		25.0		68.0
18293	41.3		10.4		4.0		428.3		800		25.0		68.5
18801	41.3		10.4		4.0		428.3		800		25.0		69.0
19309	41.3		10.4		4.0		428.3		800		25.0		69.5
19817	41.3		10.4		4.0		428.3		800		25.0		70.0
20325	41.3		10.4		4.0		428.3		800		25.0		70.5
20833	41.3		10.4		4.0		428.3		800		25.0		71.0
21341	41.3		10.4		4.0		428.3		800		25.0		71.5
21849	41.3		10.4		4.0		428.3		800		25.0		72.0
22357	41.3		10.4		4.0		428.3		800		25.0		72.5
22865	41.3		10.4		4.0		428.3		800		25.0		73.0
23373	41.3		10.4		4.0		428.3		800		25.0		73.5
23881	41.3		10.4		4.0		428.3		800		25.0		74.0
24389	41.3		10.4		4.0		428.3		800		25.0		74.5
24897	41.3		10.4		4.0		428.3		800		25.0		75.0
25405	41.3		10.4		4.0		428.3		800		25.0		75.5
25913	41.3		10.4		4.0		428.3		800		25.0		76.0
26421	41.3		10.4		4.0		428.3		800		25.0		76.5
26929	41.3		10.4		4.0		428.3		800		25.0		77.0
27437	41.3		10.4		4.0		428.3		800		25.0		77.5
27945	41.3		10.4		4.0		428.3		800		25.0		78.0
28453	41.3		10.4		4.0		428.3		800		25.0		78.5
28961	41.3		10.4		4.0		428.3		800		25.0		79.0
29469	41.3		10.4		4.0		428.3		800		25.0		79.5
29977	41.3		10.4		4.0		428.3		800		25.0		80.0
30485	41.3		10.4		4.0		428.3		800		25.0		80.0
30993	41.3		10.4		4.0		428.3		800		25.0		80.0
31501	41.3		10.4		4.0		428.3		800		25.0		80.0
32009	41.3		10.4		4.0		428.3		800		25.0		80.0
32517	41.3		10.4		4.0		428.3		800		25.0		80.0
33025	41.3		10.4		4.0		428.3		800		25.0		80.0
33533	41.3		10.4		4.0		428.3		800		25.0		80.0
34041	41.3		10.4		4.0		428.3		800		25.0		80.0
34549	41.3		10.4		4.0		428.3		800		25.0		80.0
35057	41.3		10.4		4.0		428.3		800		25.0		80.0
35565	41.3		10.4		4.0		428.3		800		25.0		80.0
36073	41.3		10.4		4.0		428.3		800		25.0		80.0
36581	41.3		10.4		4.0		428.3		800		25.0		80.0
37089	41.3		10.4		4.0		428.3		800		25.0		80.0
37597	41.3		10.4		4.0		428.3		800		25.0		80.0
38105	41.3		10.4		4.0		428.3		800		25.0		80.0
38613	41.3		10.4		4.0		428.3		800		25.0		80.0
39121	41.3		10.4		4.0		428.3		800		25.0		80.0
39629	41.3		10.4		4.0		428.3		800		25.0		80.0
40137	41.3		10.4		4.0		428.3		800		25.0		80.0
40645	41.3		10.4		4.0		428.3		800		25.0		80.0
41153	41.3		10.4		4.0		428.3		800		25.0		80.0
41661	41.3		10.4		4.0		428.3		800		25.0		80.0
42169	41.3		10.4		4.0		428.3		800		25.0		80.0
42677	41.3		10.4		4.0		428.3		800		25.0		80.0
43185	41.3		10.4		4.0		428.3		800		25.0		80.0
