tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]
538	41.5		10.4		4.0		429.8		800		25.0		52.0
2037	41.6		10.4		4.0		431.7		800		25.0		52.5
2545	41.6		10.4		4.0		432.0		800		25.0		53.0
3053	41.5		10.4		4.0		430.1		800		25.0		52.5
3561	41.6		10.4		4.0		432.0		800		25.0		52.0
4069	41.5		10.4		4.0		429.8		800		25.0		52.5
4577	41.5		10.4		4.0		430.1		800		25.0		53.0
5085	41.6		10.4		4.0		431.7		800		25.0		53.5
5593	41.6		10.4		4.0		431.4		800		25.0		53.0
6101	41.5		10.4		4.0		430.4		800		25.0		53.5
6609	41.6		10.4		4.0		431.7		800		25.0		54.0
7117	41.6		10.4		4.0		432.0		800		25.0		54.5
7625	41.6		10.4		4.0		432.0		800		25.0		55.0
8133	41.6		10.4		4.0		431.4		800		25.0		54.5
8641	41.6		10.4		4.0		431.4		800		25.0		54.0
9149	41.6		10.4		4.0		432.3		800		25.0		53.5
9657	41.6		10.4		4.0		431.7		800		25.0		54.0
10165	41.8		10.4		4.0		433.2		800		25.0		54.5
10673	41.6		10.4		4.0		431.7		800		25.0		54.0
11181	41.6		10.4		4.0		432.0		800		25.0		53.5
11689	41.5		10.4		4.0		430.1		800		25.0		54.0
12197	41.5		10.4		4.0		430.4		800		25.0		54.5
12705	41.8		10.4		4.0		433.5		800		25.0		55.0
13213	41.5		10.4		4.0		430.4		800		25.0		54.5
13721	42.1		10.4		4.1		436.2		800		25.0		54.0
14229	41.6		10.4		4.0		431.4		800		25.0		54.5
14737	41.8		10.4		4.0		433.2		800		25.0		55.0
15245	41.6		10.4		4.0		431.7		800		25.0		54.5
15753	41.6		10.4		4.0		431.8		800		25.0		54.0
16261	41.8		10.4		4.0		433.2		800		25.0		53.5
16769	41.9		10.4		4.0		435.0		800		25.0		53.0
17277	41.6		10.4		4.0		431.4		800		25.0		53.5
17785	41.5		10.4		4.0		430.8		800		25.0		53.0
18293	41.6		10.4		4.0		432.6		800		25.0		52.5
18801	41.5		10.4		4.0		429.8		800		25.0		53.0
19309	41.5		10.4		4.0		430.4		800		25.0		53.5
19817	41.5		10.4		4.0		430.1		800		25.0		53.0
20325	41.5		10.4		4.0		429.8		800		25.0		53.5
20833	41.5		10.4		4.0		429.8		800		25.0		54.0
21341	41.5		10.4		4.0		430.1		800		25.0		54.5
21849	41.6		10.4		4.0		431.4		800		25.0		55.0
22357	41.5		10.4		4.0		430.1		800		25.0		54.5
22865	41.8		10.4		4.0		432.6		800		25.0		54.0
23373	41.9		10.4		4.0		434.7		800		25.0		53.5
23881	41.6		10.4		4.0		432.0		800		25.0		54.0
24389	41.6		10.4		4.0		431.7		800		25.0		53.5
24897	41.6		10.4		4.0		431.4		800		25.0		54.0
25405	41.8		10.4		4.0		433.8		800		25.0		54.5
25913	41.6		10.4		4.0		431.7		800		25.0		54.0
26421	41.6		10.4		4.0		431.7		800		25.0		53.5
26929	41.6		10.4		4.0		431.4		800		25.0		54.0
27437	41.2		10.4		4.0		427.1		800		25.0		53.5
27945	41.5		10.4		4.0		430.4		800		25.0		53.0
28453	41.8		10.4		4.0		433.2		800		25.0		52.5
28961	41.6		10.4		4.0		432.0		800		25.0		53.0
29469	41.6		10.4		4.0		432.0		800		25.0		53.5
29977	41.5		10.4		4.0		429.5		800		25.0		53.0
30485	41.5		10.4		4.0		429.8		800		25.0		52.5
30993	41.5		10.4		4.0		430.4		800		25.0		52.0
31501	41.3		10.4		4.0		428.6		800		25.0		52.5
32009	41.5		10.4		4.0		430.1		800		25.0		53.0
