tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
194176	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
194687	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
195198	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
195709	42.8		9.9		4.3		424.1		800		25.0		95.0
load=95.0													
196220	42.3		9.9		4.3		419.7		800		25.0		95.0
load=95.0													
196731	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
197242	43.7		9.9		4.4		433.1		800		25.0		95.0
load=95.0													
197753	43.2		9.9		4.4		428.8		800		25.0		95.0
load=95.0													
198264	43.5		9.9		4.4		431.7		800		25.0		95.0
load=95.0													
198775	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
199286	42.9		9.9		4.3		426.2		800		25.0		95.0
load=95.0													
199797	42.8		9.9		4.3		424.4		800		25.0		95.0
load=95.0													
200308	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
200819	44.0		9.9		4.4		436.0		800		25.0		95.0
load=95.0													
201330	43.5		9.9		4.4		432.0		800		25.0		95.0
load=95.0													
201841	43.2		9.9		4.3		429.7		800		25.0		95.0
load=95.0													
202352	43.2		9.9		4.4		428.4		800		25.0		95.0
load=95.0													
202863	43.1		9.9		4.3		427.3		800		25.0		95.0
load=95.0													
203374	43.5		9.9		4.4		432.3		800		25.0		95.0
load=95.0													
203885	43.1		9.9		4.3		427.6		800		25.0		95.0
load=95.0													
204396	42.9		9.9		4.3		426.5		800		25.0		95.0
load=95.0													
204907	44.3		9.9		4.5		438.9		800		25.0		95.0
load=95.0													
205418	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
205929	44.1		9.9		4.4		438.1		800		25.0		95.0
load=95.0													
206440	42.9		9.9		4.3		425.5		800		25.0		95.0
load=95.0													
206951	43.8		9.9		4.4		434.9		800		25.0		95.0
load=95.0													
207462	43.1		9.9		4.3		428.6		800		25.0		95.0
load=95.0													
207973	43.7		9.9		4.4		433.8		800		25.0		95.0
load=95.0													
208484	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
208995	44.1		9.9		4.4		438.1		800		25.0		95.0
load=95.0													
209506	43.0		9.9		4.3		426.0		800		25.0		95.0
load=95.0													
210017	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
210528	43.8		9.9		4.4		434.6		800		25.0		95.0
load=95.0													
211039	44.4		9.9		4.5		441.0		800		25.0		95.0
load=95.0													
211550	43.2		9.9		4.4		428.1		800		25.0		95.0
load=95.0													
212061	43.4		9.9		4.4		430.2		800		25.0		95.0
load=95.0													
212572	44.4		9.9		4.5		441.0		800		25.0		95.0
load=95.0													
213083	43.7		9.9		4.4		433.4		800		25.0		95.0
load=95.0													
213594	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
214105	43.2		9.9		4.4		429.0		800		25.0		95.0
load=95.0													
214616	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
215127	44.0		9.9		4.4		436.7		800		25.0		95.0
load=95.0													
215638	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
216149	43.2		9.9		4.4		429.4		800		25.0		95.0
load=95.0													
216660	43.4		9.9		4.4		430.5		800		25.0		95.0
load=95.0													
217171	42.9		9.9		4.3		426.5		800		25.0		95.0
load=95.0													
217682	42.8		9.9		4.3		424.7		800		25.0		95.0
load=95.0													
218193	43.8		9.9		4.4		434.9		800		25.0		95.0
load=95.0													
218704	43.4		9.9		4.4		430.6		800		25.0		95.0
load=95.0													
219215	43.1		9.9		4.3		428.2		800		25.0		95.0
load=95.0													
219726	43.4		9.9		4.4		431.2		800		25.0		95.0
load=95.0													
220237	43.4		10.0		4.4		431.8		800		25.0		95.0
load=95.0													
220748	43.7		9.9		4.4		432.8		800		25.0		95.0
load=95.0													
221259	43.7		9.9		4.4		434.1		800		25.0		95.0
load=95.0													
221770	43.4		10.0		4.4		431.8		800		25.0		95.0
load=95.0													
222281	42.8		9.9		4.3		425.0		800		25.0		95.0
load=95.0													
222792	43.5		9.9		4.4		431.0		799		25.0		95.0
load=95.0													
223303	44.4		9.8		4.5		433.2		786		25.0		95.0
load=95.0													
223814	43.4		9.6		4.5		415.6		772		25.0		95.0
load=94.7													
224325	45.0		9.4		4.8		422.8		757		25.0		94.7
load=95.0													
224836	43.1		9.2		4.7		397.3		742		25.0		95.0
load=95.0													
225347	43.2		9.1		4.8		391.4		728		25.0		95.0
load=92.0													
225858	43.7		8.8		4.9		386.1		712		25.0		92.0
load=95.0													
226369	43.5		8.7		5.0		377.1		698		25.0		95.0
load=95.0													
226880	42.8		8.5		5.0		363.6		683		25.0		95.0
load=95.0													
227391	43.1		8.3		5.2		356.9		669		25.0		95.0
load=92.0													
227902	43.4		8.1		5.3		352.0		654		25.0		92.0
load=95.0													
228413	43.1		7.9		5.4		342.1		639		25.0		95.0
load=92.0													
228924	43.5		7.8		5.6		337.3		624		25.0		92.0
load=89.6													
229435	44.2		7.6		5.8		334.9		609		25.0		89.6
load=88.3													
229946	45.0		7.4		6.1		332.5		596		25.0		88.3
load=91.3													
230457	43.7		7.2		6.1		314.5		579		25.0		91.3
load=94.3													
230968	43.4		7.0		6.2		304.1		565		25.0		94.3
load=95.0													
231479	43.4		6.8		6.3		297.1		550		25.0		95.0
load=95.0													
231990	43.2		6.6		6.5		287.2		536		25.0		95.0
load=95.0													
232501	43.2		6.5		6.6		281.8		522		25.0		95.0
load=92.6													
233012	44.4		6.3		7.0		279.7		506		25.0		92.6
load=95.0													
233523	43.4		6.1		7.1		265.0		491		25.0		95.0
load=95.0													
234034	43.2		5.9		7.3		256.8		476		25.0		95.0
load=92.0													
234545	44.0		5.8		7.6		253.1		463		25.0		92.0
load=89.0													
235056	43.7		5.5		7.9		242.4		446		25.0		89.0
load=92.0													
235567	42.6		5.4		7.9		229.6		432		25.0		92.0
load=89.0													
236078	43.8		5.2		8.4		227.6		417		25.0		89.0
load=92.0													
236589	42.8		5.0		8.6		214.1		403		25.0		92.0
load=95.0													
237100	43.2		4.8		8.9		209.0		389		25.0		95.0
load=95.0													
237611	42.8		4.6		9.2		198.4		373		25.0		95.0
load=92.0													
238122	44.0		4.5		9.8		196.4		358		25.0		92.0
load=89.0													
238633	43.4		4.3		10.2		185.2		343		25.0		89.0
load=92.0													
239144	43.1		4.1		10.5		177.0		329		25.0		92.0
load=89.0													
239655	43.7		3.9		11.1		171.3		313		25.0		89.0
load=86.0													
240166	44.0		3.7		11.8		164.2		299		25.0		86.0
load=89.0													
240677	42.9		3.6		11.8		155.7		290		25.0		89.0
load=86.0													
241188	43.7		3.7		11.9		160.6		293		25.0		86.0
load=83.2													
241699	43.8		3.7		11.9		161.1		296		25.0		83.2
load=86.2													
242210	43.5		3.8		11.6		163.2		299		25.0		86.2
load=88.7													
242721	43.4		3.7		11.6		162.0		300		25.0		88.7
load=90.3													
243232	43.4		3.8		11.5		163.0		300		25.0		90.3
load=89.9													
243743	43.8		3.7		11.8		163.0		300		25.0		89.9
load=90.4													
244254	42.6		3.8		11.3		160.2		300		25.0		90.4
load=90.8													
244765	42.8		3.8		11.4		160.8		300		25.0		90.8
load=91.5													
245276	43.4		3.8		11.5		163.6		300		25.0		91.5
load=91.9													
245787	43.8		3.8		11.7		164.6		300		25.0		91.9
load=91.1													
246298	43.5		3.7		11.7		162.3		300		25.0		91.1
load=91.5													
246809	42.9		3.8		11.4		161.0		300		25.0		91.5
load=91.8													
247320	43.7		3.7		11.7		163.5		300		25.0		91.8
load=92.3													
247831	44.4		3.8		11.8		166.8		300		25.0		92.3
load=92.6													
248342	44.1		3.7		11.8		165.1		300		25.0		92.6
load=93.2													
248853	43.5		3.7		11.6		162.9		300		25.0		93.2
load=95.0													
249364	43.8		3.8		11.6		165.3		300		25.0		95.0
load=94.6													
249875	43.8		3.7		11.7		164.0		300		25.0		94.6
load=95.0													
250386	43.1		3.7		11.5		161.3		300		25.0		95.0
load=95.0													
250897	42.9		3.7		11.5		160.1		300		25.0		95.0
load=95.0													
251408	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
251919	43.8		3.7		11.7		163.7		300		25.0		95.0
load=95.0													
252430	43.2		3.8		11.5		162.8		300		25.0		95.0
load=95.0													
252941	43.5		3.8		11.6		163.5		300		25.0		95.0
load=95.0													
253452	43.2		3.8		11.5		162.8		300		25.0		95.0
load=95.0													
253963	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
254474	44.1		3.7		11.8		164.8		300		25.0		95.0
load=95.0													
254985	43.8		3.8		11.6		165.0		300		25.0		95.0
load=95.0													
255496	44.0		3.8		11.7		165.2		300		25.0		95.0
load=95.0													
256007	43.3		3.7		11.6		161.3		300		25.0		95.0
load=95.0													
256518	43.8		3.8		11.7		164.3		300		25.0		95.0
load=95.0													
257029	43.1		3.7		11.6		160.6		300		25.0		95.0
load=95.0													
257540	44.0		3.7		11.7		164.6		300		25.0		95.0
load=95.0													
258051	43.4		3.8		11.5		163.0		300		25.0		95.0
load=95.0													
258562	42.2		3.7		11.3		158.0		300		25.0		95.0
load=95.0													
259073	43.2		3.8		11.5		162.8		300		25.0		95.0
load=95.0													
259584	44.0		3.7		11.8		164.2		300		25.0		95.0
load=95.0													
260095	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
260606	43.6		3.7		11.7		163.3		300		25.0		95.0
load=95.0													
261117	43.5		3.8		11.6		163.5		300		25.0		95.0
load=95.0													
261628	43.7		3.8		11.6		163.8		300		25.0		95.0
load=95.0													
262139	44.0		3.8		11.7		165.2		300		25.0		95.0
load=95.0													
262650	42.8		3.8		11.4		160.8		300		25.0		95.0
load=95.0													
263161	44.0		3.7		11.8		164.2		300		25.0		95.0
load=95.0													
263672	44.2		3.7		11.8		165.7		300		25.0		95.0
load=95.0													
264183	43.5		3.7		11.7		162.3		300		25.0		95.0
load=95.0													
264694	43.4		3.8		11.6		162.7		300		25.0		95.0
load=95.0													
265205	43.7		3.8		11.6		164.0		300		25.0		95.0
load=95.0													
265716	44.0		3.7		11.8		163.9		300		25.0		95.0
load=95.0													
266227	43.7		3.8		11.6		163.8		300		25.0		95.0
load=95.0													
266738	44.2		3.7		11.8		165.7		300		25.0		95.0
load=95.0													
267249	43.7		3.8		11.6		163.8		300		25.0		95.0
load=95.0													
267760	44.1		3.7		11.8		164.5		300		25.0		95.0
load=95.0													
268271	42.3		3.8		11.3		158.8		300		25.0		95.0
load=95.0													
268782	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
269293	44.1		3.7		11.9		164.1		300		25.0		95.0
load=95.0													
269804	43.2		3.7		11.6		161.0		300		25.0		95.0
load=94.7													
270315	43.4		3.8		11.5		163.0		300		25.0		94.7
load=95.0													
270826	44.2		3.7		11.9		165.0		300		25.0		95.0
load=95.0													
271337	43.8		3.8		11.7		164.3		300		25.0		95.0
load=95.0													
271848	43.7		3.7		11.7		162.5		300		25.0		95.0
load=95.0													
272359	43.2		3.8		11.5		162.1		300		25.0		95.0
load=95.0													
272870	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
273381	44.1		3.8		11.7		165.7		300		25.0		95.0
load=95.0													
273892	43.1		3.7		11.6		160.3		300		25.0		95.0
load=95.0													
274403	44.2		3.7		11.8		165.3		300		25.0		95.0
load=95.0													
274914	44.2		3.7		11.9		165.0		300		25.0		95.0
load=95.0													
275425	44.0		3.7		11.8		164.2		300		25.0		95.0
load=95.0													
275936	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
276447	43.2		3.7		11.5		161.8		300		25.0		95.0
load=95.0													
276958	44.0		3.8		11.7		165.2		300		25.0		95.0
load=95.0													
277469	43.4		3.7		11.7		161.4		300		25.0		95.0
load=93.8													
277980	43.5		3.8		11.6		163.9		300		25.0		93.8
load=94.3													
278491	42.8		3.7		11.4		160.2		300		25.0		94.3
load=94.9													
279002	44.0		3.8		11.7		165.8		300		25.0		94.9
load=95.0													
279513	43.2		3.7		11.5		161.8		300		25.0		95.0
load=93.2													
280024	43.5		3.7		11.7		161.6		300		25.0		93.2
load=93.5													
280535	44.0		3.7		11.8		163.9		300		25.0		93.5
load=93.5													
281046	43.2		3.8		11.5		162.1		300		25.0		93.5
load=94.1													
281557	44.1		3.8		11.8		165.4		300		25.0		94.1
load=94.4													
282068	43.1		3.8		11.5		161.9		300		25.0		94.4
load=94.8													
282579	43.2		3.8		11.5		162.1		300		25.0		94.8
load=94.8													
283090	44.0		3.7		11.8		163.9		300		25.0		94.8
load=94.8													
283601	43.4		3.8		11.6		162.7		300		25.0		94.8
load=94.8													
284112	43.7		3.7		11.7		163.1		300		25.0		94.8
load=95.0													
284623	44.0		3.8		11.7		164.9		300		25.0		95.0
load=95.0													
285134	44.1		3.8		11.7		165.7		300		25.0		95.0
load=95.0													
285645	42.9		3.7		11.5		160.4		300		25.0		95.0
load=95.0													
286156	42.7		3.7		11.4		159.5		300		25.0		95.0
load=95.0													
286667	42.9		3.7		11.5		159.8		300		25.0		95.0
load=95.0													
287178	43.5		3.7		11.7		162.3		300		25.0		95.0
load=93.1													
287689	43.2		3.8		11.5		162.8		300		25.0		93.1
load=93.1													
288200	42.9		3.8		11.4		162.0		300		25.0		93.1
load=93.1													
288711	44.1		3.7		11.9		163.8		300		25.0		93.1
load=92.1													
289222	43.5		3.7		11.7		162.0		300		25.0		92.1
load=93.8													
289733	43.5		3.8		11.6		163.2		300		25.0		93.8
load=94.0													
290244	43.4		3.7		11.6		162.4		300		25.0		94.0
load=94.0													
290755	43.1		3.8		11.5		161.8		300		25.0		94.0
load=93.4													
291266	43.5		3.7		11.7		161.3		300		25.0		93.4
load=94.1													
291777	43.8		3.8		11.7		164.6		300		25.0		94.1
load=94.1													
292288	43.5		3.7		11.6		162.6		300		25.0		94.1
load=94.5													
292799	42.8		3.8		11.4		160.5		300		25.0		94.5
load=95.0													
293310	42.9		3.7		11.5		160.4		300		25.0		95.0
load=94.7													
293821	43.4		3.7		11.7		161.1		300		25.0		94.7
load=95.0													
294332	44.2		3.7		11.9		165.0		300		25.0		95.0
load=95.0													
294843	44.2		3.7		11.9		164.7		300		25.0		95.0
load=95.0													
295354	43.2		3.7		11.6		161.7		300		25.0		95.0
load=93.8													
295865	43.5		3.8		11.6		163.5		300		25.0		93.8
load=93.8													
296376	43.5		3.7		11.6		162.9		300		25.0		93.8
load=94.2													
296887	43.1		3.8		11.5		161.6		300		25.0		94.2
load=94.7													
297398	42.8		3.7		11.5		159.9		300		25.0		94.7
load=95.0													
297909	42.5		3.8		11.3		159.7		300		25.0		95.0
load=95.0													
298420	43.4		3.7		11.6		162.4		300		25.0		95.0
load=95.0													
298931	43.4		3.7		11.6		162.0		300		25.0		95.0
load=95.0													
299442	42.6		3.8		11.3		160.2		300		25.0		95.0
load=95.0													
299953	42.9		3.7		11.5		160.1		300		25.0		95.0
load=95.0													
300464	43.2		3.7		11.6		161.5		300		25.0		95.0
load=95.0													
300975	43.4		3.8		11.6		162.7		300		25.0		95.0
load=95.0													
301486	43.7		3.7		11.7		163.5		300		25.0		95.0
load=95.0													
301997	42.9		3.7		11.5		160.4		300		25.0		95.0
load=95.0													
302508	43.2		3.7		11.6		161.5		300		25.0		95.0
load=95.0													
303019	44.0		3.7		11.7		164.6		300		25.0		95.0
load=95.0													
303530	42.6		3.8		11.4		159.9		300		25.0		95.0
load=95.0													
304041	42.8		3.7		11.5		159.2		300		25.0		95.0
load=94.7													
304552	42.9		3.8		11.4		161.3		300		25.0		94.7
load=95.0													
305063	42.8		3.7		11.5		159.5		300		25.0		95.0
load=95.0													
305574	43.4		3.8		11.6		162.7		300		25.0		95.0
load=95.0													
306085	42.6		3.7		11.4		159.3		300		25.0		95.0
load=95.0													
306596	43.1		3.7		11.5		160.9		300		25.0		95.0
load=95.0													
307107	43.3		3.7		11.6		161.0		300		25.0		95.0
load=95.0													
307618	43.8		3.7		11.7		163.7		300		25.0		95.0
load=95.0													
308129	42.6		3.7		11.5		158.1		300		25.0		95.0
load=93.0													
308640	43.1		3.8		11.5		161.9		300		25.0		93.0
load=93.3													
309151	43.5		3.7		11.7		162.0		300		25.0		93.3
load=93.3													
309662	43.7		3.7		11.8		162.2		300		25.0		93.3
load=93.9													
310173	43.2		3.7		11.6		160.9		300		25.0		93.9
load=94.3													
310684	42.5		3.7		11.4		158.8		300		25.0		94.3
load=94.8													
311195	43.1		3.7		11.6		160.6		300		25.0		94.8
load=95.0													
311706	42.6		3.7		11.4		159.2		300		25.0		95.0
load=95.0													
312217	42.6		3.7		11.4		159.3		300		25.0		95.0
load=95.0													
312728	42.1		3.7		11.3		156.8		300		25.0		95.0
load=95.0													
313239	43.1		3.7		11.5		160.9		300		25.0		95.0
load=95.0													
313750	42.9		3.7		11.5		160.4		300		25.0		95.0
load=95.0													
314261	42.3		3.7		11.4		157.0		300		25.0		95.0
load=95.0													
314772	42.9		3.7		11.5		160.1		300		25.0		95.0
load=95.0													
315283	42.1		3.7		11.3		156.5		300		25.0		95.0
load=95.0													
315794	43.4		3.7		11.6		162.4		300		25.0		95.0
load=95.0													
316305	43.8		3.7		11.7		164.2		300		25.0		95.0
load=95.0													
316816	42.9		3.7		11.5		160.7		300		25.0		95.0
load=95.0													
317327	43.7		3.7		11.7		162.8		300		25.0		95.0
load=95.0													
317838	43.8		3.8		11.7		164.6		300		25.0		95.0
load=95.0													
318349	43.7		3.7		11.7		162.5		300		25.0		95.0
load=95.0													
318860	43.1		3.7		11.5		161.3		300		25.0		95.0
load=95.0													
319371	42.2		3.7		11.4		156.7		300		25.0		95.0
load=95.0													
319882	42.8		3.7		11.5		159.9		300		25.0		95.0
load=95.0													
320393	42.8		3.7		11.5		158.6		300		25.0		95.0
load=95.0													
320904	43.5		3.7		11.6		162.8		300		25.0		95.0
load=95.0													
321415	42.6		3.7		11.5		158.7		300		25.0		95.0
load=95.0													
321926	42.6		3.7		11.5		158.7		301		25.0		95.0
load=92.0													
322437	42.8		3.8		11.3		162.4		304		25.0		92.0
load=95.0													
322948	42.9		4.0		10.9		169.8		319		25.0		95.0
load=92.2													
323459	42.3		4.2		10.2		175.9		334		25.0		92.2
load=95.0													
323970	42.9		4.3		9.9		186.5		349		25.0		95.0
load=95.0													
324481	43.1		4.5		9.5		195.0		363		25.0		95.0
load=92.0													
324992	42.8		4.7		9.1		200.9		378		25.0		92.0
load=89.0													
325503	42.3		4.9		8.7		206.3		393		25.0		89.0
load=92.0													
326014	42.8		5.1		8.5		216.3		408		25.0		92.0
load=95.0													
326525	43.2		5.2		8.2		226.7		423		25.0		95.0
load=92.0													
327036	42.3		5.4		7.8		228.9		437		25.0		92.0
load=95.0													
327547	42.8		5.6		7.6		239.5		452		25.0		95.0
load=92.0													
328058	42.3		5.8		7.3		246.0		468		25.0		92.0
load=95.0													
328569	43.2		6.0		7.2		258.1		482		25.0		95.0
load=92.0													
329080	42.8		6.2		7.0		263.3		496		25.0		92.0
load=89.0													
329591	42.2		6.3		6.7		267.7		511		25.0		89.0
load=92.0													
330102	43.2		6.5		6.6		281.2		526		25.0		92.0
load=95.0													
330613	42.9		6.7		6.4		287.8		542		25.0		95.0
load=92.0													
331124	42.8		6.9		6.2		294.9		556		25.0		92.0
load=89.0													
331635	42.6		7.1		6.0		300.8		570		25.0		89.0
load=92.0													
332146	43.4		7.2		6.0		314.2		585		25.0		92.0
load=89.0													
332657	42.6		7.4		5.7		317.2		601		25.0		89.0
load=86.0													
333168	42.5		7.6		5.6		323.4		616		25.0		86.0
load=89.0													
333679	43.4		7.8		5.6		338.7		630		25.0		89.0
load=86.0													
334190	42.6		8.0		5.4		339.5		644		25.0		86.0
load=89.0													
334701	42.9		8.2		5.3		350.7		658		25.0		89.0
load=92.0													
335212	43.4		8.4		5.2		362.8		675		25.0		92.0
load=95.0													
335723	43.2		8.5		5.1		369.5		690		25.0		95.0
load=92.0													
336234	42.8		8.7		4.9		373.0		703		25.0		92.0
load=89.0													
336745	42.9		8.9		4.8		382.1		718		25.0		89.0
load=86.0													
337256	42.4		9.1		4.7		385.4		734		25.0		86.0
load=83.0													
337767	42.8		9.3		4.6		397.1		748		25.0		83.0
load=86.0													
338278	43.4		9.5		4.6		409.9		762		25.0		86.0
load=89.0													
338789	43.2		9.6		4.5		416.4		777		25.0		89.0
load=86.0													
339300	42.3		9.8		4.3		415.1		791		25.0		86.0
load=83.0													
339811	42.3		10.0		4.2		424.1		807		25.0		83.0
load=86.0													
340322	42.8		10.0		4.3		428.5		807		25.0		86.0
load=89.0													
340833	42.8		10.0		4.3		428.5		806		25.0		89.0
load=91.1													
341344	43.7		10.0		4.4		435.7		802		25.0		91.1
load=92.8													
341855	43.7		9.9		4.4		433.5		800		25.0		92.8
load=93.2													
342366	42.9		9.9		4.3		425.8		800		25.0		93.2
load=94.3													
342877	42.6		9.9		4.3		422.0		800		25.0		94.3
load=95.0													
343388	43.1		9.9		4.3		427.0		800		25.0		95.0
load=95.0													
343899	44.2		9.9		4.5		439.6		800		25.0		95.0
load=95.0													
344410	42.9		9.9		4.3		424.9		800		25.0		95.0
load=95.0													
344921	42.8		9.9		4.3		423.5		800		25.0		95.0
load=95.0													
345432	42.2		9.9		4.3		418.6		800		25.0		95.0
load=95.0													
345943	43.2		9.9		4.4		428.8		800		25.0		95.0
load=95.0													
346454	43.7		9.9		4.4		432.9		800		25.0		95.0
load=95.0													
346965	44.1		9.9		4.4		437.1		800		25.0		95.0
load=95.0													
347476	42.5		9.9		4.3		420.9		800		25.0		95.0
load=95.0													
347987	42.1		9.9		4.3		415.9		800		25.0		95.0
load=95.0													
348498	43.1		9.9		4.3		427.0		800		25.0		95.0
load=95.0													
349009	43.8		9.9		4.4		435.5		800		25.0		95.0
load=95.0													
349520	44.2		9.9		4.5		438.6		800		25.0		95.0
load=95.0													
350031	41.9		9.9		4.2		415.4		800		26.0		95.0
load=95.0													
350542	40.6		9.9		4.1		403.2		800		37.0		95.0
load=95.0													
351053	39.9		10.0		4.0		399.1		800		49.0		95.0
load=95.0													
351564	40.3		10.0		4.0		403.5		800		50.0		95.0
load=95.0													
352075	39.6		10.0		3.9		396.5		800		53.0		95.0
load=95.0													
352586	38.8		10.0		3.9		388.3		800		56.0		95.0
load=95.0													
353097	38.7		10.0		3.9		387.4		800		58.0		95.0
load=95.0													
353608	38.8		10.1		3.9		390.8		800		61.0		95.0
load=95.0													
354119	38.7		10.1		3.8		388.8		800		61.0		95.0
load=95.0													
354630	39.3		10.1		3.9		395.0		800		60.0		95.0
load=95.0													
355141	38.2		10.0		3.8		383.5		800		60.0		95.0
load=95.0													
355652	38.1		10.0		3.8		381.5		800		60.0		95.0
load=95.0													
356163	38.1		10.1		3.8		383.5		800		60.0		95.0
load=95.0													
356674	39.7		10.0		4.0		398.8		800		60.0		95.0
load=95.0													
357185	39.0		10.0		3.9		390.3		800		60.0		95.0
load=95.0													
357696	38.2		10.0		3.8		383.3		800		60.0		95.0
load=95.0													
358207	37.7		10.0		3.8		377.2		800		60.0		95.0
load=95.0													
358718	38.5		10.0		3.8		386.5		800		60.0		95.0
load=95.0													
359229	38.8		10.0		3.9		390.0		800		60.0		95.0
load=95.0													
359740	38.8		10.1		3.9		390.3		800		60.0		95.0
load=95.0													
360251	38.5		10.0		3.8		386.2		800		60.0		95.0
load=95.0													
360762	38.7		10.0		3.9		388.2		800		60.0		95.0
load=95.0													
361273	39.3		10.0		3.9		394.4		800		60.0		95.0
load=95.0													
361784	40.1		10.1		4.0		403.8		800		60.0		95.0
load=95.0													
362295	38.4		10.0		3.8		384.2		800		60.0		95.0
load=95.0													
362806	37.9		10.0		3.8		378.6		800		60.0		95.0
load=95.0													
363317	37.9		10.0		3.8		380.9		800		60.0		95.0
load=95.0													
363828	38.5		10.0		3.8		386.8		800		60.0		95.0
load=95.0													
364339	40.0		10.0		4.0		401.5		800		60.0		95.0
load=95.0													
364850	38.5		10.0		3.8		386.8		800		60.0		95.0
load=95.0													
365361	38.1		10.0		3.8		381.5		800		60.0		95.0
load=95.0													
365872	38.1		10.0		3.8		382.6		800		60.0		95.0
load=95.0													
366383	39.6		10.0		3.9		397.1		800		60.0		95.0
load=95.0													
366894	38.8		10.1		3.9		390.6		800		60.0		95.0
load=95.0													
367405	37.9		10.0		3.8		380.7		800		60.0		95.0
load=95.0													
367916	37.9		10.0		3.8		380.6		800		60.0		95.0
load=95.0													
368427	38.2		10.0		3.8		383.0		800		60.0		95.0
load=95.0													
368938	39.3		10.0		3.9		393.0		800		60.0		95.0
load=95.0													
369449	38.4		10.0		3.8		385.6		800		60.0		95.0
load=95.0													
369960	37.4		10.0		3.7		375.0		800		60.0		95.0
load=95.0													
370471	37.2		10.0		3.7		372.4		800		60.0		95.0
load=95.0													
370982	37.8		10.0		3.8		379.1		800		60.0		95.0
load=95.0													
371493	38.1		10.0		3.8		382.1		800		60.0		95.0
load=95.0													
372004	39.7		10.0		4.0		398.6		800		60.0		95.0
load=95.0													
372515	37.9		10.1		3.8		381.4		800		60.0		95.0
load=95.0													
373026	38.1		10.0		3.8		381.0		800		60.0		95.0
load=95.0													
373537	38.4		10.0		3.8		385.6		800		60.0		95.0
load=95.0													
374048	39.7		10.0		4.0		398.2		800		60.0		95.0
load=95.0													
374559	39.4		10.0		3.9		395.9		800		60.0		95.0
load=95.0													
375070	38.5		10.0		3.8		386.2		800		60.0		95.0
load=95.0													
375581	37.5		10.0		3.8		374.8		800		60.0		95.0
load=95.0													
376092	37.9		10.0		3.8		380.6		800		60.0		95.0
load=95.0													
376603	39.1		10.0		3.9		392.9		800		60.0		95.0
load=95.0													
377114	39.0		10.1		3.9		391.7		800		60.0		95.0
load=95.0													
377625	38.1		10.0		3.8		382.6		800		60.0		95.0
load=95.0													
378136	37.4		10.0		3.7		373.9		800		60.0		95.0
load=95.0													
378647	38.4		10.0		3.8		384.7		800		60.0		95.0
load=95.0													
379158	39.3		10.1		3.9		395.0		800		60.0		95.0
load=95.0													
379669	38.1		10.1		3.8		383.2		800		60.0		95.0
load=95.0													
380180	38.5		10.0		3.8		387.0		800		60.0		95.0
load=95.0													
380691	37.7		10.0		3.8		377.9		800		60.0		95.0
load=95.0													
381202	37.7		10.0		3.8		377.9		800		60.0		95.0
load=95.0													
381713	39.0		10.1		3.9		392.0		800		60.0		95.0
load=95.0													
382224	38.7		10.1		3.8		389.1		800		60.0		95.0
load=95.0													
382735	38.8		10.0		3.9		389.7		800		60.0		95.0
load=95.0													
383246	37.9		10.0		3.8		380.3		800		60.0		95.0
load=95.0													
383757	38.2		10.0		3.8		383.6		800		60.0		95.0
load=95.0													
384268	39.1		10.0		3.9		392.9		800		60.0		95.0
load=95.0													
384779	37.8		10.0		3.8		379.1		800		60.0		95.0
load=95.0													
385290	38.7		10.0		3.9		387.9		800		60.0		95.0
load=95.0													
385801	38.5		10.0		3.9		385.6		800		60.0		95.0
load=95.0													
386312	38.8		10.0		3.9		389.4		800		60.0		95.0
load=95.0													
386823	38.8		10.1		3.9		390.3		800		60.0		95.0
load=95.0													
387334	38.7		10.1		3.8		388.8		800		60.0		95.0
load=95.0													
387845	38.8		10.0		3.9		388.8		800		60.0		95.0
load=95.0													
388356	37.8		10.0		3.8		378.0		800		60.0		95.0
load=95.0													
388867	37.5		10.0		3.7		376.5		800		60.0		95.0
load=95.0													
389378	39.9		10.1		4.0		400.9		800		60.0		95.0
load=95.0													
389889	39.0		10.1		3.9		392.0		800		60.0		95.0
load=95.0													
390400	38.2		10.0		3.8		383.8		800		60.0		95.0
load=95.0													
390911	38.4		10.0		3.8		385.0		800		60.0		95.0
load=95.0													
391422	39.4		10.0		3.9		395.6		800		60.0		95.0
load=95.0													
