tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=95.0													
197110	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
197618	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
198126	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
198634	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
199142	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
199650	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
200158	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
200666	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
201174	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
201682	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
202190	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
202698	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
203206	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
203714	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
204222	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
204730	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
205238	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
205746	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
206254	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
206762	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
207270	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
207778	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
208286	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
208794	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
209302	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
209810	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
210318	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
210826	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
211334	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
211842	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
212350	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
212858	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
213366	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
213874	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
214382	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
214890	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
215398	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
215906	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
216414	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
216922	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
217430	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
217938	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
218446	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
218954	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
219462	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
219970	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
220478	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
220986	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
221494	41.3		10.4		4.0		428.0		799		25.0		95.0
load=92.6													
222002	41.3		10.3		4.0		426.2		795		25.0		92.6
load=89.6													
222510	41.3		10.1		4.1		417.7		780		25.0		89.6
load=86.6													
223018	41.3		9.9		4.2		410.2		766		25.0		86.6
load=83.6													
223526	41.3		9.7		4.2		402.3		751		25.0		83.6
load=80.6													
224034	41.3		9.6		4.3		394.7		737		25.0		80.6
load=77.6													
224542	41.3		9.4		4.4		387.2		723		25.0		77.6
load=74.6													
225050	41.3		9.2		4.5		379.3		708		25.0		74.6
load=71.6													
225558	41.3		9.0		4.6		370.5		692		25.0		71.6
load=68.6													
226066	41.3		8.8		4.7		362.9		678		25.0		68.6
load=65.6													
226574	41.3		8.6		4.8		355.1		663		25.0		65.6
load=62.6													
227082	41.3		8.4		4.9		346.9		648		25.0		62.6
load=59.6													
227590	41.3		8.2		5.0		339.6		634		25.0		59.6
load=56.6													
228098	41.3		8.0		5.1		332.1		620		25.0		56.6
load=53.6													
228606	41.3		7.8		5.3		323.6		604		25.0		53.6
load=50.6													
229114	41.3		7.6		5.4		315.4		589		25.0		50.6
load=47.6													
229622	41.3		7.5		5.5		308.5		576		25.0		47.6
load=44.6													
230130	41.3		7.3		5.7		300.3		561		25.0		44.6
load=41.6													
230638	41.3		7.1		5.8		292.4		546		25.0		41.6
load=38.6													
231146	41.3		6.9		6.0		284.8		532		25.0		38.6
load=35.6													
231654	41.3		6.7		6.2		276.4		516		25.0		35.6
load=32.6													
232162	41.3		6.5		6.4		268.2		501		25.0		32.6
load=29.6													
232670	41.3		6.3		6.5		260.9		487		25.0		29.6
load=26.6													
233178	41.3		6.1		6.8		252.8		472		25.0		26.6
load=23.6													
233686	41.3		5.9		7.0		245.2		458		25.0		23.6
load=20.6													
234194	41.3		5.8		7.2		237.6		444		25.0		20.6
load=17.6													
234702	41.3		5.6		7.4		229.8		428		25.0		17.6
load=14.6													
235210	41.3		5.4		7.7		221.3		413		25.0		14.6
load=11.6													
235718	41.3		5.2		8.0		213.7		399		25.0		11.6
load=8.6													
236226	41.3		5.0		8.3		205.5		384		25.0		8.6
load=5.6													
236734	41.3		4.8		8.6		198.3		370		25.0		5.6
load=5.0													
237242	41.3		4.6		9.0		190.1		355		25.0		5.0
load=5.0													
237750	41.3		4.4		9.4		182.5		341		25.0		5.0
load=5.0													
238258	41.3		4.2		9.7		175.6		328		25.0		5.0
load=5.0													
238766	41.3		4.2		9.7		175.6		328		25.0		5.0
load=5.0													
239274	41.3		4.3		9.7		176.8		330		25.0		5.0
load=5.0													
239782	41.3		4.3		9.7		176.8		330		25.0		5.0
load=5.0													
240290	41.3		4.3		9.7		176.2		329		25.0		5.0
load=5.0													
240798	41.3		4.1		10.1		168.6		315		25.0		5.0
load=5.0													
241306	41.3		4.0		10.4		163.8		306		25.0		5.0
load=5.0													
241814	41.3		3.9		10.5		162.9		304		25.0		5.0
load=5.0													
242322	41.3		3.9		10.6		161.3		301		25.0		5.0
load=5.0													
242830	41.3		3.9		10.7		160.1		299		25.0		5.0
load=5.0													
243338	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
243846	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
244354	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
244862	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
245370	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
245878	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
246386	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
246894	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
247402	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
247910	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.0													
248418	41.3		3.9		10.6		160.7		300		25.0		5.0
load=5.3													
248926	41.3		3.9		10.6		160.7		300		25.0		5.3
load=5.7													
249434	41.3		3.9		10.6		160.7		300		25.0		5.7
load=6.1													
249942	41.3		3.9		10.6		160.7		300		25.0		6.1
load=6.5													
250450	41.3		3.9		10.6		160.7		300		25.0		6.5
load=6.9													
250958	41.3		3.9		10.6		160.7		300		25.0		6.9
load=7.4													
251466	41.3		3.9		10.6		160.7		300		25.0		7.4
load=7.8													
251974	41.3		3.9		10.6		160.7		300		25.0		7.8
load=8.3													
252482	41.3		3.9		10.6		160.7		300		25.0		8.3
load=8.7													
252990	41.3		3.9		10.6		160.7		300		25.0		8.7
load=9.2													
253498	41.3		3.9		10.6		160.7		300		25.0		9.2
load=9.7													
254006	41.3		3.9		10.6		160.7		300		25.0		9.7
load=10.1													
254514	41.3		3.9		10.6		160.7		300		25.0		10.1
load=10.6													
255022	41.3		3.9		10.6		160.7		300		25.0		10.6
load=11.1													
255530	41.3		3.9		10.6		160.7		300		25.0		11.1
load=11.5													
256038	41.3		3.9		10.6		160.7		300		25.0		11.5
load=12.0													
256546	41.3		3.9		10.6		160.7		300		25.0		12.0
load=12.5													
257054	41.3		3.9		10.6		160.7		300		25.0		12.5
load=12.9													
257562	41.3		3.9		10.6		160.7		300		25.0		12.9
load=13.4													
258070	41.3		3.9		10.6		160.7		300		25.0		13.4
load=13.9													
258578	41.3		3.9		10.6		160.7		300		25.0		13.9
load=14.4													
259086	41.3		3.9		10.6		160.7		300		25.0		14.4
load=14.8													
259594	41.3		3.9		10.6		160.7		300		25.0		14.8
load=15.3													
260102	41.3		3.9		10.6		160.7		300		25.0		15.3
load=15.8													
260610	41.3		3.9		10.6		160.7		300		25.0		15.8
load=16.2													
261118	41.3		3.9		10.6		160.7		300		25.0		16.2
load=16.7													
261626	41.3		3.9		10.6		160.7		300		25.0		16.7
load=17.2													
262134	41.3		3.9		10.6		160.7		300		25.0		17.2
load=17.6													
262642	41.3		3.9		10.6		160.7		300		25.0		17.6
load=18.1													
263150	41.3		3.9		10.6		160.7		300		25.0		18.1
load=18.6													
263658	41.3		3.9		10.6		160.7		300		25.0		18.6
load=19.1													
264166	41.3		3.9		10.6		160.7		300		25.0		19.1
load=19.5													
264674	41.3		3.9		10.6		160.7		300		25.0		19.5
load=20.0													
265182	41.3		3.9		10.6		160.7		300		25.0		20.0
load=20.5													
265690	41.3		3.9		10.6		160.7		300		25.0		20.5
load=20.9													
266198	41.3		3.9		10.6		160.7		300		25.0		20.9
load=21.4													
266706	41.3		3.9		10.6		160.7		300		25.0		21.4
load=21.9													
267214	41.3		3.9		10.6		160.7		300		25.0		21.9
load=22.4													
267722	41.3		3.9		10.6		160.7		300		25.0		22.4
load=22.8													
268230	41.3		3.9		10.6		160.7		300		25.0		22.8
load=23.3													
268738	41.3		3.9		10.6		160.7		300		25.0		23.3
load=23.8													
269246	41.3		3.9		10.6		160.7		300		25.0		23.8
load=24.2													
269754	41.3		3.9		10.6		160.7		300		25.0		24.2
load=24.7													
270262	41.3		3.9		10.6		160.7		300		25.0		24.7
load=25.2													
270770	41.3		3.9		10.6		160.7		300		25.0		25.2
load=25.7													
271278	41.3		3.9		10.6		160.7		300		25.0		25.7
load=26.1													
271786	41.3		3.9		10.6		160.7		300		25.0		26.1
load=26.6													
272294	41.3		3.9		10.6		160.7		300		25.0		26.6
load=27.1													
272802	41.3		3.9		10.6		160.7		300		25.0		27.1
load=27.5													
273310	41.3		3.9		10.6		160.7		300		25.0		27.5
load=28.0													
273818	41.3		3.9		10.6		160.7		300		25.0		28.0
load=28.5													
274326	41.3		3.9		10.6		160.7		300		25.0		28.5
load=28.9													
274834	41.3		3.9		10.6		160.7		300		25.0		28.9
load=29.4													
275342	41.3		3.9		10.6		160.7		300		25.0		29.4
load=29.9													
275850	41.3		3.9		10.6		160.7		300		25.0		29.9
load=30.4													
276358	41.3		3.9		10.6		160.7		300		25.0		30.4
load=30.8													
276866	41.3		3.9		10.6		160.7		300		25.0		30.8
load=31.3													
277374	41.3		3.9		10.6		160.7		300		25.0		31.3
load=31.8													
277882	41.3		3.9		10.6		160.7		300		25.0		31.8
load=32.2													
278390	41.3		3.9		10.6		160.7		300		25.0		32.2
load=32.7													
278898	41.3		3.9		10.6		160.7		300		25.0		32.7
load=33.2													
279406	41.3		3.9		10.6		160.7		300		25.0		33.2
load=33.7													
279914	41.3		3.9		10.6		160.7		300		25.0		33.7
load=34.1													
280422	41.3		3.9		10.6		160.7		300		25.0		34.1
load=34.6													
280930	41.3		3.9		10.6		160.7		300		25.0		34.6
load=36.2													
281438	41.3		3.9		10.6		161.3		301		25.0		36.2
load=37.4													
281946	41.3		3.9		10.6		161.3		301		25.0		37.4
load=40.4													
282454	41.3		4.1		10.1		168.6		315		25.0		40.4
load=43.4													
282962	41.3		4.3		9.7		176.8		330		25.0		43.4
load=46.4													
283470	41.3		4.5		9.3		184.3		344		25.0		46.4
load=49.4													
283978	41.3		4.7		8.9		192.2		359		25.0		49.4
load=52.4													
284486	41.3		4.8		8.5		199.8		373		25.0		52.4
load=55.4													
284994	41.3		5.0		8.2		207.7		388		25.0		55.4
load=58.4													
285502	41.3		5.2		7.9		215.2		403		25.0		58.4
load=61.4													
286010	41.3		5.4		7.6		223.7		418		25.0		61.4
load=64.4													
286518	41.3		5.6		7.4		231.9		433		25.0		64.4
load=67.4													
287026	41.3		5.8		7.1		239.4		447		25.0		67.4
load=70.4													
287534	41.3		6.0		6.9		247.3		462		25.0		70.4
load=73.4													
288042	41.3		6.2		6.7		254.9		476		25.0		73.4
load=76.4													
288550	41.3		6.4		6.5		263.0		491		25.0		76.4
load=79.4													
289058	41.3		6.6		6.3		270.9		506		25.0		79.4
load=82.4													
289566	41.3		6.8		6.1		279.1		521		25.0		82.4
load=85.4													
290074	41.3		6.9		6.0		286.4		535		25.0		85.4
load=88.4													
290582	41.3		7.1		5.8		294.5		550		25.0		88.4
load=91.4													
291090	41.3		7.3		5.6		302.7		565		25.0		91.4
load=94.4													
291598	41.3		7.5		5.5		310.0		579		25.0		94.4
load=95.0													
292106	41.3		7.7		5.4		318.7		595		25.0		95.0
load=95.0													
292614	41.3		7.9		5.2		326.0		609		25.0		95.0
load=95.0													
293122	41.3		8.1		5.1		334.2		624		25.0		95.0
load=95.0													
293630	41.3		8.3		5.0		341.7		638		25.0		95.0
load=95.0													
294138	41.3		8.5		4.9		349.6		653		25.0		95.0
load=95.0													
294646	41.3		8.6		4.8		357.2		667		25.0		95.0
load=95.0													
295154	41.3		8.8		4.7		365.6		683		25.0		95.0
load=95.0													
295662	41.3		9.0		4.6		373.8		698		25.0		95.0
load=95.0													
296170	41.3		9.2		4.5		381.4		712		25.0		95.0
load=95.0													
296678	41.3		9.4		4.4		389.3		727		25.0		95.0
load=95.0													
297186	41.3		9.6		4.3		396.8		741		25.0		95.0
load=95.0													
297694	41.3		9.8		4.2		404.7		756		25.0		95.0
load=95.0													
298202	41.3		10.0		4.1		412.3		770		25.0		95.0
load=95.0													
298710	41.3		10.2		4.1		421.1		786		25.0		95.0
load=95.0													
299218	41.3		10.4		4.0		428.9		801		25.0		95.0
load=95.0													
299726	41.3		10.6		3.9		436.5		815		25.0		95.0
load=95.0													
300234	41.3		10.6		3.9		439.5		821		25.0		95.0
load=95.0													
300742	41.3		10.6		3.9		439.5		821		25.0		95.0
load=95.0													
301250	41.3		10.4		4.0		431.7		806		25.0		95.0
load=95.0													
301758	41.3		10.4		4.0		430.4		804		25.0		95.0
load=95.0													
302266	41.3		10.4		4.0		429.5		802		25.0		95.0
load=93.5													
302774	41.3		10.4		4.0		428.3		800		25.0		93.5
load=92.7													
303282	41.3		10.4		4.0		428.3		800		25.0		92.7
load=92.7													
303790	41.3		10.4		4.0		428.3		800		25.0		92.7
load=93.0													
304298	41.3		10.4		4.0		428.3		800		25.0		93.0
load=93.6													
304806	41.3		10.4		4.0		428.3		800		25.0		93.6
load=94.4													
305314	41.3		10.4		4.0		428.3		800		25.0		94.4
load=95.0													
305822	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
306330	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
306838	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
307346	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
307854	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
308362	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
308870	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
309378	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
309886	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
310394	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
310902	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
311410	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
311918	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
312426	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
312934	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
313442	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
313950	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
314458	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
314966	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
315474	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
315982	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
316490	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
316998	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
317506	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
318014	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
318522	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
319030	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
319538	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
320046	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
320554	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
321062	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
321570	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
322078	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
322586	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
323094	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
323602	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
324110	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
324618	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
325126	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
325634	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
326142	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
326650	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
327158	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
327666	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
328174	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
328682	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
329190	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
329698	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
330206	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
330714	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
331222	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
331730	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
332238	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
332746	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
333254	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
333762	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
334270	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
334778	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
335286	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
335794	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
336302	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
336810	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
337318	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
337826	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
338334	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
338842	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
339350	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
339858	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
340366	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
340874	41.2		10.4		4.0		427.1		800		26.0		95.0
load=95.0													
341382	40.9		10.4		3.9		424.4		800		28.0		95.0
load=95.0													
341890	39.1		10.4		3.7		408.1		800		42.0		95.0
load=95.0													
342398	38.1		10.5		3.6		398.5		800		51.0		95.0
load=95.0													
342906	37.8		10.5		3.6		395.7		800		53.0		95.0
load=95.0													
343414	37.5		10.5		3.6		393.2		800		56.0		95.0
load=95.0													
343922	37.1		10.5		3.5		388.9		800		59.0		95.0
load=95.0													
344430	36.8		10.5		3.5		386.1		800		61.0		95.0
load=95.0													
344938	36.8		10.5		3.5		386.1		800		62.0		95.0
load=95.0													
345446	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
345954	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
346462	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
346970	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
347478	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
347986	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
348494	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
349002	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
349510	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
350018	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
350526	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
351034	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
351542	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
352050	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
352558	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
353066	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
353574	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
354082	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
354590	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
355098	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
355606	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
356114	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
356622	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
357130	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
357638	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
358146	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
358654	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
359162	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
359670	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
360178	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
360686	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
361194	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
361702	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
362210	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
362718	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
363226	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
363734	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
364242	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
364750	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
365258	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
365766	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
366274	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
366782	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
367290	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
367798	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
368306	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
368814	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
369322	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
369830	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
370338	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
370846	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
371354	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
371862	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
372370	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
372878	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
373386	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
373894	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
374402	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
374910	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
375418	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
375926	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
376434	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
376942	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
377450	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
377958	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
378466	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
378974	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
379482	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
379990	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
380498	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
381006	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
381514	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
382022	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
382530	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
383038	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
383546	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
384054	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
384562	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
385070	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
385578	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
386086	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
386594	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
387102	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
387610	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
388118	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
388626	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
389134	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
389642	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
390150	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
390658	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
391166	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
391674	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
392182	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
392690	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
393198	36.9		10.5		3.5		387.4		800		60.0		95.0
